"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000038683",-1.30339862976254,5.87202861357394,69.5856816330443,7.23676453199131e-08,1.39209035772282e-05
"ENSMUSG00000021681",-1.28515733292486,6.71988158827794,72.1449560357881,7.48537607893981e-08,1.39209035772282e-05
"ENSMUSG00000025337",-1.13320087042278,6.52043085895204,71.8665780215298,7.50091985302397e-08,1.39209035772282e-05
"ENSMUSG00000097451",1.73274677125014,6.3365299099902,73.2375335997535,7.89739694786998e-08,1.42157220167803e-05
"ENSMUSG00000037217",1.34859465202411,5.26817096177793,70.7904072952393,8.15424659745542e-08,1.42157220167803e-05
"ENSMUSG00000037437",2.06447119930267,5.19249090126939,71.0226386957566,8.17051493537906e-08,1.42157220167803e-05
"ENSMUSG00000008301",-1.41620939110581,6.38145004830113,69.9834543825244,8.20690196292524e-08,1.42157220167803e-05
"ENSMUSG00000030852",-3.42212416026358,5.67049660226944,70.5138299896662,8.37273241765655e-08,1.4265214428968e-05
"ENSMUSG00000097516",2.77520812314559,5.03737030231239,70.1436896441627,8.89330104028343e-08,1.47506384165951e-05
"ENSMUSG00000039756",-1.85421313618553,5.76148472614461,66.0817789226099,9.037888995328e-08,1.47506384165951e-05
"ENSMUSG00000007038",-1.21242233652183,5.20223125116124,65.8902627082904,9.08342979565177e-08,1.47506384165951e-05
"ENSMUSG00000028668",-2.04610440839408,5.55357242520432,65.5937287112211,9.27992078440975e-08,1.48378794942109e-05
"ENSMUSG00000030614",-1.41785302214636,5.15892102767543,65.2640348926035,9.62685908405429e-08,1.515938582736e-05
"ENSMUSG00000038510",-1.45595729584376,5.10487003000761,65.1035928386557,9.83912001413933e-08,1.52623842249179e-05
"ENSMUSG00000020994",-2.02737193687091,9.22907649642169,70.9085839954881,1.0350050688062e-07,1.58188348236806e-05
"ENSMUSG00000044763",-1.44485592101147,4.19813716617034,66.9019355387526,1.12805447206466e-07,1.69911161277797e-05
"ENSMUSG00000086226",-2.72405137265571,4.89365703010184,68.1759854620726,1.16295847722747e-07,1.72666106483216e-05
"ENSMUSG00000019814",-1.20813702425999,4.2420685899789,65.3983106303668,1.20042183738621e-07,1.74740292325482e-05
"ENSMUSG00000064127",1.50841686732488,5.20704244304894,67.0367194779863,1.22386567817516e-07,1.74740292325482e-05
"ENSMUSG00000030330",-1.59513788488784,6.23221689055501,65.2238875425474,1.25931816400348e-07,1.74740292325482e-05
"ENSMUSG00000048351",-1.52998599573647,4.21546019340438,66.1061912705412,1.26449125252544e-07,1.74740292325482e-05
"ENSMUSG00000031578",-1.35440359404843,4.83280818482541,63.1630772454209,1.28405512225083e-07,1.74740292325482e-05
"ENSMUSG00000056216",-1.52822678238492,5.21608925170385,62.8793302374172,1.28517397245995e-07,1.74740292325482e-05
"ENSMUSG00000023932",-1.31235031596133,6.32235420315006,65.9298428234225,1.29462162119331e-07,1.74740292325482e-05
"ENSMUSG00000021703",1.57078648208705,4.65337556525279,64.6519901172641,1.32182622411658e-07,1.76124871118508e-05
"ENSMUSG00000061032",-1.45771510843067,7.995946328244,68.1330993829041,1.36272403710428e-07,1.76593211655744e-05
"ENSMUSG00000005505",-1.48325766947828,3.87640336291958,66.7299567731127,1.37599769960535e-07,1.76593211655744e-05
"ENSMUSG00000116665",-3.20951919477934,4.13381486590407,70.2849727752121,1.37631580334025e-07,1.76593211655744e-05
"ENSMUSG00000036894",-1.81782583103762,2.49593382953197,70.6566954600881,1.43003926478233e-07,1.79400003652109e-05
"ENSMUSG00000035847",1.28486483311202,5.23268325366938,65.4459321800535,1.44655390415775e-07,1.79400003652109e-05
"ENSMUSG00000046169",2.05355467996668,6.26515188775995,67.4178198846391,1.45211381264043e-07,1.79400003652109e-05
"ENSMUSG00000027881",-2.30962988262272,7.88091256940497,66.6571687142521,1.46880485974251e-07,1.79400003652109e-05
"ENSMUSG00000004113",1.97500427359616,3.82817968294857,61.9562454827267,1.4844992123623e-07,1.79400003652109e-05
"ENSMUSG00000047649",-1.62049367789417,4.39705774550435,64.0277932213972,1.51483157895458e-07,1.80961432184769e-05
"ENSMUSG00000030521",-1.76391672200019,4.70171545020412,62.8147286027112,1.58187028920158e-07,1.85081597737867e-05
"ENSMUSG00000028948",-2.04709226994714,3.69932681611139,67.401499324921,1.61675707213848e-07,1.85081597737867e-05
"ENSMUSG00000046841",-1.34095181098174,6.89040587792112,65.3370209452778,1.61814119365747e-07,1.85081597737867e-05
"ENSMUSG00000020923",-1.77737622766164,7.35388137470086,65.5895229634358,1.62055473820321e-07,1.85081597737867e-05
"ENSMUSG00000036693",-1.44761538587066,5.25774957462145,60.5466410767525,1.7235828133115e-07,1.9462608573127e-05
"ENSMUSG00000050914",-2.00345389635004,8.15237622784828,65.7179116527305,1.74157855989686e-07,1.9462608573127e-05
"ENSMUSG00000067873",-2.11918644515168,6.79544655672933,62.7299975392093,1.78919593574572e-07,1.978203548958e-05
"ENSMUSG00000031010",1.62588163682276,6.99057114626757,65.6348392642833,1.81663298186099e-07,1.98739648215593e-05
"ENSMUSG00000014355",1.11865712931204,5.4804338540051,63.8440344198723,1.83864092528608e-07,1.99052032671857e-05
"ENSMUSG00000032249",-1.69431060498497,9.59308550635227,65.3432969556013,1.87268625038135e-07,2.00647713404261e-05
"ENSMUSG00000050668",-1.35863739181076,5.7520142526426,60.8663164233529,1.89348724295265e-07,2.00806254244968e-05
"ENSMUSG00000057899",2.28137332519546,2.8969000911842,62.2749571050366,1.94590726270211e-07,2.04280951325889e-05
"ENSMUSG00000038145",1.1095284054137,5.86394583930859,63.8295142083055,2.00805849455578e-07,2.05643787175268e-05
"ENSMUSG00000000148",-1.46014666238752,2.9138006252575,66.0907881276343,2.04580981778814e-07,2.05643787175268e-05
"ENSMUSG00000030545",-1.24572088142063,4.01047217115663,61.9589713153031,2.05583293212866e-07,2.05643787175268e-05
"ENSMUSG00000070972",-1.6361912628085,4.68623106582072,60.3439481539242,2.0634773105245e-07,2.05643787175268e-05
"ENSMUSG00000045598",-1.72719792576139,4.87127392332393,59.9279085578253,2.06991832150431e-07,2.05643787175268e-05
"ENSMUSG00000070730",-1.74324570164235,5.19567718429733,59.1900268053112,2.07760970397413e-07,2.05643787175268e-05
"ENSMUSG00000031245",-2.51194907031558,6.35846876404693,59.0873964610604,2.164261996347e-07,2.12199763472022e-05
"ENSMUSG00000050017",-1.09663380936188,6.59232150645285,62.1425982454602,2.2679844823264e-07,2.1939769884125e-05
"ENSMUSG00000004535",-1.88535050250057,8.05732071551261,63.2909903244075,2.28759448493716e-07,2.1939769884125e-05
"ENSMUSG00000037697",1.16738295957091,6.85732421508881,63.3801794479657,2.32429883831432e-07,2.1939769884125e-05
"ENSMUSG00000021194",-1.40752769681696,8.74340338928882,63.3936972061349,2.33995457676123e-07,2.1939769884125e-05
"ENSMUSG00000003623",-1.99380723147441,3.29290694189134,64.8546065290532,2.34322568761462e-07,2.1939769884125e-05
"ENSMUSG00000029475",1.10610213200099,5.2439038055818,60.9056385539108,2.42967213060194e-07,2.21757735101634e-05
"ENSMUSG00000022800",-1.16597464224921,7.14659963498735,62.2854552463453,2.45764249076092e-07,2.21757735101634e-05
"ENSMUSG00000026036",-2.12047626531331,4.66702025010926,60.4632610840509,2.45885609995557e-07,2.21757735101634e-05
"ENSMUSG00000001833",-1.25625674567232,8.23232854486928,62.9003615167916,2.46691523113773e-07,2.21757735101634e-05
"ENSMUSG00000039057",1.77223140864047,2.42372818006363,62.659935083197,2.47511760529102e-07,2.21757735101634e-05
"ENSMUSG00000029447",-1.32597868937588,7.87133710215994,62.5972596930954,2.51611887931359e-07,2.23504474467574e-05
"ENSMUSG00000022283",-2.491507735402,8.20995418846731,61.922266179028,2.58333558589249e-07,2.27417734040816e-05
"ENSMUSG00000031447",-0.922445013566087,6.48314947394907,60.9008124883776,2.63039453439381e-07,2.27417734040816e-05
"ENSMUSG00000034403",-1.14195344060083,7.35682579057906,61.9089705625123,2.64098725244454e-07,2.27417734040816e-05
"ENSMUSG00000022035",-1.060397800389,5.4157337126178,57.8816229767475,2.64769997295668e-07,2.27417734040816e-05
"ENSMUSG00000020706",-1.64613833548928,3.84823032100382,61.4134811393414,2.69232887514155e-07,2.29355524584804e-05
"ENSMUSG00000066441",-1.71310323328371,4.71429049252193,58.0617301874177,2.78642993997166e-07,2.3544200297663e-05
"ENSMUSG00000032599",-2.00283954593154,7.23105706818377,60.1877269167779,2.84509414888697e-07,2.38460189430503e-05
"ENSMUSG00000003360",-1.64051229476286,5.96842854649092,57.5380894281863,2.8998249082898e-07,2.41103042174848e-05
"ENSMUSG00000030082",-2.24830490698113,5.94871069457506,56.2772285581465,3.02054073498785e-07,2.49146665545466e-05
"ENSMUSG00000020358",-1.82244565483042,6.67176421441857,58.4019078251313,3.15067346081804e-07,2.57834246285684e-05
"ENSMUSG00000031479",-1.22648323523471,6.19544720974877,57.7864874723395,3.36071908155326e-07,2.70992254656183e-05
"ENSMUSG00000078970",-1.43644022260854,4.17391215627896,57.8247103989962,3.36361020404576e-07,2.70992254656183e-05
"ENSMUSG00000100002",1.75258151842422,3.52699264287726,55.3094612107091,3.60199728164659e-07,2.87965828831946e-05
"ENSMUSG00000038416",-1.42416772531102,6.09043319191249,56.4695575639378,3.66874252546637e-07,2.9106290890971e-05
"ENSMUSG00000029647",1.52485060696374,6.68056548223294,59.1190656711148,3.81248425335149e-07,2.96534643098835e-05
"ENSMUSG00000084849",-2.46368468711244,4.79206124532016,57.4467779645027,3.85233034120585e-07,2.96534643098835e-05
"ENSMUSG00000073411",-1.42735650839539,4.38229860185848,55.9745084640587,3.85669498441568e-07,2.96534643098835e-05
"ENSMUSG00000049807",1.15066396121307,6.53482974074239,58.8562615352102,3.88563370327927e-07,2.96534643098835e-05
"ENSMUSG00000024150",-0.86586708479662,5.58684905357856,55.6811483901096,3.89425819464876e-07,2.96534643098835e-05
"ENSMUSG00000002486",-1.86787763705718,3.55810458636074,59.5671554982853,3.90890465741753e-07,2.96534643098835e-05
"ENSMUSG00000032786",-1.64536215366838,4.49302491281065,55.7603791412758,4.05554193335484e-07,3.04449957679372e-05
"ENSMUSG00000070705",-1.67840851699403,5.35203601423596,54.0134130150599,4.0718314362968e-07,3.04449957679372e-05
"ENSMUSG00000036615",-1.0449222711386,5.05570570916195,54.0090142875371,4.11345142479789e-07,3.05365004699461e-05
"ENSMUSG00000024211",-3.30851608848622,3.94956752537671,60.3756900483077,4.2063110960061e-07,3.10043909367315e-05
"ENSMUSG00000039148",-1.24690562470532,5.7117393670849,54.5684170329892,4.32816151263152e-07,3.16078873747591e-05
"ENSMUSG00000026687",-1.31966653310785,4.74346016555662,53.8604986416125,4.34901173346536e-07,3.16078873747591e-05
"ENSMUSG00000040124",-1.23548247713953,3.86451189453404,56.264821773819,4.43666563931222e-07,3.20210180481749e-05
"ENSMUSG00000030738",-1.48256461049415,7.62853099551754,57.317913933609,4.59348250785073e-07,3.25528253056362e-05
"ENSMUSG00000015176",-1.79949717166048,6.11827975747823,54.0877919152219,4.6233382244086e-07,3.25528253056362e-05
"ENSMUSG00000027067",-1.59044264296566,6.33581444582338,54.9896440851205,4.64034163852689e-07,3.25528253056362e-05
"ENSMUSG00000037376",-1.20161598961871,5.2067233457927,53.1721017865108,4.64629948225572e-07,3.25528253056362e-05
"ENSMUSG00000034194",-1.37514910528989,4.46752871633354,54.1453124396927,4.66695946361955e-07,3.25528253056362e-05
"ENSMUSG00000025340",-1.67685493361097,6.19673087770863,54.2625403248493,4.77666573001545e-07,3.26859538897783e-05
"ENSMUSG00000036298",2.03324385312217,2.8599861754404,55.3298528395157,4.82308102604714e-07,3.26859538897783e-05
"ENSMUSG00000042487",-1.6472526702591,5.70729267519333,53.1558005520424,4.82421751107699e-07,3.26859538897783e-05
"ENSMUSG00000031176",-0.95311359571944,6.23500370707628,55.4610241164266,4.83298412364395e-07,3.26859538897783e-05
"ENSMUSG00000028187",-1.34700292104517,4.68464590161805,53.1370249113803,4.9120683338108e-07,3.26859538897783e-05
"ENSMUSG00000006304",-1.17245613227189,7.96875067242567,56.9491398509195,4.97585546803892e-07,3.26859538897783e-05
"ENSMUSG00000068206",-1.27396386766741,5.22557008089901,52.6258495633988,4.99355645696756e-07,3.26859538897783e-05
"ENSMUSG00000014771",-1.33881096179701,4.46983891015179,53.5604044059187,4.99422414009918e-07,3.26859538897783e-05
"ENSMUSG00000005362",-1.28783356329036,5.1815813093468,52.5382987582711,5.02739418370238e-07,3.26859538897783e-05
"ENSMUSG00000044201",-1.85720706691673,5.42054129544114,52.4744183041295,5.05298589533812e-07,3.26859538897783e-05
"ENSMUSG00000047388",-1.60560240415652,3.62654891169502,56.7672801604739,5.06337797126148e-07,3.26859538897783e-05
"ENSMUSG00000029661",-3.03060897819214,3.55546612144039,58.8483481535335,5.09975869552983e-07,3.26859538897783e-05
"ENSMUSG00000030428",-1.39403997903179,10.1775227535043,56.7208462065018,5.11992900796844e-07,3.26859538897783e-05
"ENSMUSG00000042354",-1.28893992763266,5.4344342304359,52.6902893413381,5.12959267727933e-07,3.26859538897783e-05
"ENSMUSG00000033845",-1.27999175486743,5.67506002912005,53.1056154707533,5.18434805755896e-07,3.26859538897783e-05
"ENSMUSG00000075419",-1.23275916981892,3.674130287332,55.6138429108839,5.22765706972345e-07,3.26859538897783e-05
"ENSMUSG00000070697",-1.56696666581423,6.02316730752824,53.3628452695167,5.23346452515536e-07,3.26859538897783e-05
"ENSMUSG00000027428",-1.24917275421652,4.53313355042348,52.8505101330815,5.25214500105165e-07,3.26859538897783e-05
"ENSMUSG00000028954",-0.833848908660227,5.75687105187522,53.7597049520648,5.35931072512217e-07,3.30553570601405e-05
"ENSMUSG00000029559",-1.44050174673674,7.56015366198085,55.9628441653884,5.41883549024715e-07,3.30553570601405e-05
"ENSMUSG00000075701",-0.966943728480964,6.5542613519174,55.1288777717704,5.43440724532321e-07,3.30553570601405e-05
"ENSMUSG00000052726",2.10822696337674,6.42864485318355,56.1787290959863,5.43872419636682e-07,3.30553570601405e-05
"ENSMUSG00000054850",-1.92817028244336,2.93608913773116,57.6925375979831,5.61813620353841e-07,3.37545065417449e-05
"ENSMUSG00000025268",-1.22819140617557,5.44767850336172,52.1349355552954,5.619727735978e-07,3.37545065417449e-05
"ENSMUSG00000036061",-2.36712530031175,5.79242102135683,51.7050626452189,5.65119228159685e-07,3.37545065417449e-05
"ENSMUSG00000025364",-1.50452517515774,6.40678132942636,53.7674888556335,5.69012049820625e-07,3.379281276449e-05
"ENSMUSG00000019990",3.15900824104257,6.44349932038059,55.7983842114376,5.74953650066393e-07,3.38563685526933e-05
"ENSMUSG00000025646",-2.38610364595738,4.71349716314754,54.3483197318826,5.76597443839769e-07,3.38563685526933e-05
"ENSMUSG00000019948",-1.07926168683548,5.52582161890078,52.2117592492575,5.84457488210096e-07,3.40669820520969e-05
"ENSMUSG00000025823",-1.39868621093251,4.63611930082233,52.0605563586445,5.86740093074698e-07,3.40669820520969e-05
"ENSMUSG00000031570",-1.33239510528663,6.38221014220776,53.6141025891942,5.97604105919819e-07,3.45049970712482e-05
"ENSMUSG00000048878",-2.31459286316786,4.58807467866986,54.2296569708341,6.01349718540801e-07,3.45294343911301e-05
"ENSMUSG00000035960",-1.46101983480599,4.13567826215008,53.4477165107217,6.08981967747168e-07,3.47755472021776e-05
"ENSMUSG00000102869",2.18672198737432,5.03596156584354,53.4002734500267,6.35920217224294e-07,3.61131144070808e-05
"ENSMUSG00000025413",-1.58765618673157,5.93494849041003,51.684264098613,6.39354666689393e-07,3.61131144070808e-05
"ENSMUSG00000032609",-1.12979830474209,5.94807816202597,52.3725722576775,6.46761670932103e-07,3.6146612756871e-05
"ENSMUSG00000046753",-1.27162439482387,6.02936225885697,52.3338277488074,6.4690368255345e-07,3.6146612756871e-05
"ENSMUSG00000099881",-1.24899459716268,6.65615573921008,53.5444211727007,6.55721521764185e-07,3.64412271278587e-05
"ENSMUSG00000039630",-1.73452137836174,9.00381574802918,54.7500854858387,6.60963484417779e-07,3.64412271278587e-05
"ENSMUSG00000004451",-1.5792599333267,3.86762828313225,53.9170518062643,6.62695268658259e-07,3.64412271278587e-05
"ENSMUSG00000101214",1.82914458981032,3.82357071181204,50.5114952164042,6.8118326638991e-07,3.68878815800012e-05
"ENSMUSG00000097167",-1.6003624573406,3.15899091122342,55.3889026106764,6.82205522073526e-07,3.68878815800012e-05
"ENSMUSG00000048004",1.28953966284573,8.57619214268558,54.4398478425185,6.83180400559368e-07,3.68878815800012e-05
"ENSMUSG00000114121",2.04469403363748,2.45967614699495,53.8636030982781,6.85015024048902e-07,3.68878815800012e-05
"ENSMUSG00000048978",-2.00859268885746,5.57675886419999,50.2275886233488,6.96126698545972e-07,3.72930143195273e-05
"ENSMUSG00000033102",1.35877668513527,5.64622205243895,53.2328784883319,7.15685170349056e-07,3.81441844894243e-05
"ENSMUSG00000031575",-0.995878696457137,5.84951087506105,51.5104081448931,7.26296729182638e-07,3.82716014989259e-05
"ENSMUSG00000034336",-1.24926339352265,7.71976069921006,53.8406038427241,7.26812800443193e-07,3.82716014989259e-05
"ENSMUSG00000019897",-1.11144874441565,6.76207097041484,53.0464013951267,7.29123169131851e-07,3.82716014989259e-05
"ENSMUSG00000038628",-1.45650978642588,4.74715758864568,50.2452821620049,7.42761956516951e-07,3.87024380985605e-05
"ENSMUSG00000038806",-1.14016107568491,5.65728173836882,50.6869711806067,7.44778949265092e-07,3.87024380985605e-05
"ENSMUSG00000020108",-2.04786517213291,5.66815405316031,49.6593374294438,7.56584320509433e-07,3.91203027017639e-05
"ENSMUSG00000005609",-1.4858940681373,6.03655824954978,50.6952977225047,7.75920801767416e-07,3.97911062869714e-05
"ENSMUSG00000031821",-2.41732168587416,3.55815961471091,54.7302765628916,7.77214911599653e-07,3.97911062869714e-05
"ENSMUSG00000018848",-1.15503002009433,5.19550375521021,49.4576617524457,7.9248693690714e-07,4.03741016435093e-05
"ENSMUSG00000025432",1.69436564820205,3.05011102751069,51.001974578894,7.98816345514095e-07,4.03785116472674e-05
"ENSMUSG00000027843",1.80056164109258,2.60633302432079,52.5183451540922,8.01822728896796e-07,4.03785116472674e-05
"ENSMUSG00000022008",-1.32523811418431,5.51924148947756,49.609612133833,8.07333655214481e-07,4.03785116472674e-05
"ENSMUSG00000034083",-0.998948804084257,5.69268892254095,50.3948647073436,8.0811415593492e-07,4.03785116472674e-05
"ENSMUSG00000021978",1.01126774814387,6.72694978207802,53.0271625130766,8.13864562977288e-07,4.04712650862342e-05
"ENSMUSG00000018707",1.22108567215987,6.13207290841054,52.6352887097194,8.24408102098717e-07,4.08003495481522e-05
"ENSMUSG00000049230",-3.25747006882533,3.67274687046868,54.8323247164704,8.32725240002747e-07,4.10166512765334e-05
"ENSMUSG00000028069",-1.63500566319885,3.2956296331654,53.4886695489465,8.44629984501881e-07,4.13765560817454e-05
"ENSMUSG00000020720",-1.45249004638064,6.78165702267767,51.5922281220165,8.47994462177597e-07,4.13765560817454e-05
"ENSMUSG00000029199",-1.03689923932358,5.60159357806454,49.6502877534991,8.67306515397809e-07,4.21211056753712e-05
"ENSMUSG00000026199",-1.40095186635191,4.64959135095605,49.1645489867703,8.84483656338531e-07,4.26494793884921e-05
"ENSMUSG00000045106",-3.65377236518943,5.80385090038199,51.2657068716558,8.86393490610439e-07,4.26494793884921e-05
"ENSMUSG00000039770",-1.58858283509706,6.0892705786444,49.6346549940874,8.96835316527004e-07,4.29530389155076e-05
"ENSMUSG00000074748",-1.12263163159887,8.60018134864262,52.2707965398596,9.11180214075412e-07,4.33579633648398e-05
"ENSMUSG00000046010",-1.60555566416955,4.0684442667825,50.99269385245,9.13633597315493e-07,4.33579633648398e-05
"ENSMUSG00000024853",-0.913065329531769,8.16917408959175,52.1744218379535,9.22104438410687e-07,4.35610519472831e-05
"ENSMUSG00000025997",1.70719594806346,5.1077157272865,50.5524040185056,9.3148686075936e-07,4.38051716917286e-05
"ENSMUSG00000035270",1.83702324179145,3.79827217897732,48.3038229318968,9.42082566788194e-07,4.40904812742506e-05
"ENSMUSG00000032181",-1.36211416298326,7.98939064059577,51.8997638210164,9.46038422414883e-07,4.40904812742506e-05
"ENSMUSG00000021466",1.10613131068431,5.38719130513456,50.5488687268283,9.61665276439005e-07,4.44222413688166e-05
"ENSMUSG00000043929",1.19417306250705,4.6748300154405,49.142550338275,9.65100500441209e-07,4.44222413688166e-05
"ENSMUSG00000026577",-1.43256068941373,4.84316577611583,48.2527790819351,9.65979654512897e-07,4.44222413688166e-05
"ENSMUSG00000032883",-1.75867132158887,8.22710320317325,51.5211612254566,9.9270887471064e-07,4.54503230610911e-05
"ENSMUSG00000030306",1.92170160036618,5.27916139524258,50.3724394984903,1.00383013716757e-06,4.57579237525553e-05
"ENSMUSG00000114493",-3.5985814467652,4.47193028879828,52.7931313205614,1.01693724127525e-06,4.61529639675705e-05
"ENSMUSG00000041168",-1.44224546414799,5.04765299746054,47.6582025464643,1.02407493223132e-06,4.62748294377398e-05
"ENSMUSG00000022972",-1.23142958672062,5.8293621881098,48.6388524625781,1.03435747621135e-06,4.65371309535264e-05
"ENSMUSG00000026721",1.47473491993854,6.0994072316868,50.9196045839553,1.04057105247835e-06,4.66148920189979e-05
"ENSMUSG00000022744",-1.0595470077634,5.82178019316219,48.7541431230829,1.05118387036895e-06,4.68080847483205e-05
