"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000034194",-1.60905402908484,5.035567064934,49.7559634559597,2.84583240088422e-07,4.49514341370188e-05
"ENSMUSG00000042572",-1.59722660432188,6.14100126976601,47.8577383729979,2.88671667732335e-07,4.49514341370188e-05
"ENSMUSG00000030082",-2.12686709551969,6.1279831693359,48.328836361613,2.92569249038425e-07,4.49514341370188e-05
"ENSMUSG00000036510",1.74964362295424,7.10882656421447,49.6143806235453,2.99401121931669e-07,4.49514341370188e-05
"ENSMUSG00000037197",-1.52879844882442,6.09393549828263,47.4827541680163,3.07243697418282e-07,4.49514341370188e-05
"ENSMUSG00000041891",-1.39013738983788,7.48494413335785,48.3730326653426,3.12438784784374e-07,4.49514341370188e-05
"ENSMUSG00000029247",-1.37738961615282,6.90074398152158,47.6333676506027,3.12995943857622e-07,4.49514341370188e-05
"ENSMUSG00000056216",-1.50202162306399,5.12333005146535,48.7220469165707,3.23352781878807e-07,4.5677556089339e-05
"ENSMUSG00000028668",-1.82953707355506,5.39199002512191,48.4390733942018,3.3475286595687e-07,4.65252491282314e-05
"ENSMUSG00000008475",-1.67063964574719,5.76237667104908,47.2541450391935,3.5540359606116e-07,4.73431101852542e-05
"ENSMUSG00000021240",-2.08697929322862,6.04225734953613,47.3106447179538,3.55800306599196e-07,4.73431101852542e-05
"ENSMUSG00000022122",-1.61847949652769,6.90948597941098,46.7021680636587,3.57119898113209e-07,4.73431101852542e-05
"ENSMUSG00000018909",1.86693765183995,4.06438947603776,44.8461890544516,3.691803681515e-07,4.80641359645314e-05
"ENSMUSG00000104284",3.75132404124905,4.68423806629387,40.3971587387428,3.76840581385264e-07,4.80641359645314e-05
"ENSMUSG00000086228",-1.94600064391765,4.9326296443418,48.4226334022765,3.79292241567615e-07,4.80641359645314e-05
"ENSMUSG00000030283",2.13868289413304,4.81061453735069,44.8518725420033,4.04826820322243e-07,5.0475747499546e-05
"ENSMUSG00000043831",-1.50884490616934,5.13306001684943,47.282817496207,4.10038566202648e-07,5.0475747499546e-05
"ENSMUSG00000004099",-1.47301186835915,6.09321546810867,45.6813259067775,4.22469698235712e-07,5.06877120642463e-05
"ENSMUSG00000032883",-2.03173036387599,6.36904468805641,45.7853073932569,4.23525039877653e-07,5.06877120642463e-05
"ENSMUSG00000068240",4.04499020815594,5.73012296605112,43.1596181310056,4.34620445208468e-07,5.09852280306797e-05
"ENSMUSG00000042369",-1.63050257771545,4.4092237279818,47.8172718231276,4.37844594901972e-07,5.09852280306797e-05
"ENSMUSG00000037364",-1.84273554264597,6.7411628761068,45.0083045504732,4.67555174321942e-07,5.34336669658424e-05
"ENSMUSG00000032606",-1.4993393333912,6.2738785795366,44.98869538708,4.71272912777535e-07,5.34336669658424e-05
"ENSMUSG00000037149",-1.53683902305066,8.37658943188488,46.513111644118,4.89114981151951e-07,5.45096040070149e-05
"ENSMUSG00000036693",-1.64696393384836,5.3992089193379,45.9059142535376,4.94900512244749e-07,5.45096040070149e-05
"ENSMUSG00000073565",2.0848239189142,6.53292689236772,46.2450956325784,5.00897063543968e-07,5.45096040070149e-05
"ENSMUSG00000047945",-2.01718745033667,6.45322572693413,44.7231829489825,5.06065721313821e-07,5.45096040070149e-05
"ENSMUSG00000020409",-1.58941325197999,6.13125201410041,44.5135615816776,5.25751802918527e-07,5.59309047623327e-05
"ENSMUSG00000034349",-1.64110578396855,4.99060625003213,46.1270134825285,5.34760102255657e-07,5.61954609894756e-05
"ENSMUSG00000049940",-1.43101783756224,5.93007792001235,44.3649739036122,5.48431445256305e-07,5.63291416096597e-05
"ENSMUSG00000020863",-1.93221292935401,9.82093440557164,46.1709376910713,5.54996180742812e-07,5.63291416096597e-05
"ENSMUSG00000041671",-1.42283407776626,5.03422166241225,45.6240566506662,5.55643151540104e-07,5.63291416096597e-05
"ENSMUSG00000030324",-4.09635753722776,4.00878086028151,45.0262228696156,5.79407289789399e-07,5.80552629780843e-05
"ENSMUSG00000026234",-1.82743496808914,9.35407903454959,45.5366974857529,6.12474771240227e-07,6.06631621123797e-05
"ENSMUSG00000040462",-1.43403833637955,6.20329124697442,43.4223861965679,6.31135028576685e-07,6.18010288777875e-05
"ENSMUSG00000042292",2.04663580548509,5.80119382882772,43.735910396708,6.70178956238464e-07,6.41499491095121e-05
"ENSMUSG00000022283",-2.21007649039409,8.49765719716159,44.4133519032431,6.70704549093099e-07,6.41499491095121e-05
"ENSMUSG00000070697",-1.65925849973761,5.96493360657313,43.3828411960841,6.77456814316537e-07,6.41499491095121e-05
"ENSMUSG00000044807",-1.54903118868712,6.24350504812157,42.9829773245083,6.87396617925336e-07,6.43836593115503e-05
"ENSMUSG00000024897",2.0578181752444,7.35752683413997,44.7100380314831,7.06099960734334e-07,6.47921531498608e-05
"ENSMUSG00000002948",-1.71797193023049,6.17480516057253,42.9476771582719,7.06796146696869e-07,6.47921531498608e-05
"ENSMUSG00000045598",-1.63734213958688,5.01304735278459,44.2470343817165,7.3570485925446e-07,6.67323028652177e-05
"ENSMUSG00000004451",-1.42843680615999,4.14871452247034,44.755817847267,7.51903024310945e-07,6.74911287550772e-05
"ENSMUSG00000078970",-1.50905301343063,4.61938054957613,44.1777692609661,7.869072885905e-07,6.99049495441684e-05
"ENSMUSG00000006289",-1.65573963536099,6.8622444682481,42.2154195985813,8.0808377420533e-07,7.10536518604829e-05
"ENSMUSG00000070705",-1.48882146325244,5.5040919593028,42.6608047435493,8.45794186070888e-07,7.26618113462868e-05
"ENSMUSG00000057234",2.02621107771994,5.58038968689251,42.1064203174073,8.50895606723131e-07,7.26618113462868e-05
"ENSMUSG00000032459",-1.5236384857579,5.18623065777328,43.0708769073843,8.51670296620049e-07,7.26618113462868e-05
"ENSMUSG00000018326",-1.8657688696716,9.36880541160907,43.5340804105515,8.71773945358502e-07,7.36478047760217e-05
"ENSMUSG00000019889",2.68491397739783,5.56501186767522,41.4432623262203,8.91824047968314e-07,7.3845141367597e-05
"ENSMUSG00000030428",-1.7839043551996,10.1228854104909,43.4783446792813,8.93731379530931e-07,7.3845141367597e-05
"ENSMUSG00000031711",-1.43564280909684,5.59079855525286,42.1243001785168,8.9981894436552e-07,7.3845141367597e-05
"ENSMUSG00000022008",-1.52097733939939,5.61148055675903,42.1448563282907,9.09162946034113e-07,7.39080859054335e-05
"ENSMUSG00000027465",-1.48962982223234,5.73998490733787,41.6485185302555,9.61749774603557e-07,7.74523159603631e-05
"ENSMUSG00000013736",-1.60472620371292,5.50605067732995,41.7417221904119,1.023395877689e-06,8.16537247967229e-05
"ENSMUSG00000031245",-2.1292368883061,5.50304332358833,42.2334314114311,1.03592646201284e-06,8.18952139739875e-05
"ENSMUSG00000004633",1.69348911678041,7.40472334208086,42.4707447025783,1.05146705737246e-06,8.23681057579865e-05
"ENSMUSG00000024983",1.75487626120084,6.58950188889791,41.9991095285097,1.06708845667807e-06,8.28387498305853e-05
"ENSMUSG00000035045",2.37508902378034,5.94096309692583,41.0154672593098,1.15837237318729e-06,8.9103567685058e-05
"ENSMUSG00000052516",1.69552927558152,8.88321228998544,41.9809607561362,1.17235909028136e-06,8.9103567685058e-05
"ENSMUSG00000014195",-1.26441285456042,7.5563907191807,41.1577338109728,1.1788101097942e-06,8.9103567685058e-05
"ENSMUSG00000021194",-1.41244172963695,8.08486767325927,41.3840186289113,1.20007112678564e-06,8.99218513001034e-05
"ENSMUSG00000021025",-1.26355153518166,4.97029835889969,40.992170737598,1.2811169530762e-06,9.47851918308913e-05
"ENSMUSG00000046152",2.37178454678462,3.99057821058697,37.0434986803967,1.28697544902104e-06,9.47851918308913e-05
"ENSMUSG00000040667",-1.6403980872879,6.13481748726938,39.6080376190604,1.34421885188924e-06,9.81621512434707e-05
"ENSMUSG00000001962",-1.50360439236841,6.38231001582215,39.3851386711852,1.37154338270419e-06,9.93158767122854e-05
"ENSMUSG00000042699",-1.65433740769596,6.82663624183133,39.3186149353584,1.41409387665676e-06,0.000101134089198248
"ENSMUSG00000005534",1.83973083131018,6.43038849487628,40.3213149704983,1.4391741286519e-06,0.000101134089198248
"ENSMUSG00000059518",-2.94749756877202,7.43608843616189,39.1506140464141,1.44027119042093e-06,0.000101134089198248
"ENSMUSG00000004980",-1.821828957831,9.8649884481059,40.8453244358375,1.4435990450719e-06,0.000101134089198248
"ENSMUSG00000039148",-1.46530472608965,5.91439953548897,39.2881417058546,1.46054009987099e-06,0.000101495758391841
"ENSMUSG00000025364",-1.46498183219938,6.66815558760722,38.9273813441463,1.52916284034955e-06,0.000105414369562337
"ENSMUSG00000037236",-1.79079568162436,8.92922905490734,40.3259961735707,1.54213960326715e-06,0.000105465213978992
"ENSMUSG00000027080",-1.42698827539783,6.81031904359863,38.9073197532173,1.56698748775336e-06,0.00010554423904881
"ENSMUSG00000034868",-1.11765660155665,7.41498910120336,39.6169152622844,1.57182084516505e-06,0.00010554423904881
"ENSMUSG00000030521",-1.29780568096304,5.62346209059264,39.0929266855485,1.58004025035354e-06,0.00010554423904881
"ENSMUSG00000038077",1.44561143813368,5.49272755742565,38.6915966182839,1.64866153864884e-06,0.000108278924339432
"ENSMUSG00000021792",-1.59769777236313,6.27641528234674,38.4961018559139,1.65350796921403e-06,0.000108278924339432
"ENSMUSG00000022269",2.00947901708603,5.74747382696281,38.921254946903,1.65867680315714e-06,0.000108278924339432
"ENSMUSG00000024654",-1.76999314018372,4.61426204154482,40.120024350034,1.68599701352869e-06,0.000108464072934333
"ENSMUSG00000063296",2.46237599416122,4.80375184242884,37.1663096674239,1.69612316877392e-06,0.000108464072934333
"ENSMUSG00000071054",-1.34267702216182,7.28244885338134,38.9661699511133,1.69927467171115e-06,0.000108464072934333
"ENSMUSG00000042426",-1.44593136163793,5.57696861313895,38.8306816377131,1.72081120981858e-06,0.000108467867591554
"ENSMUSG00000027067",-1.640825627432,6.85138738090982,38.327585314705,1.73538551199085e-06,0.000108467867591554
"ENSMUSG00000022789",-1.57988982100819,7.3118148928789,38.732265873637,1.73709710196524e-06,0.000108467867591554
"ENSMUSG00000116673",-1.54617536658011,5.10323306375718,39.3122783881311,1.77850093543313e-06,0.000110254263026096
"ENSMUSG00000061436",1.82596938767879,6.73471703921425,39.2885807414277,1.82254246479284e-06,0.000112177488707999
"ENSMUSG00000087368",1.68667775810003,4.98200181350064,37.7695431887791,1.85156765079702e-06,0.000113046454468519
"ENSMUSG00000043773",-1.73005795440281,3.85609897858733,39.7831458205804,1.8645506132809e-06,0.000113046454468519
"ENSMUSG00000028133",-1.32608598477499,6.38222107516711,37.8510273181079,1.87601752222331e-06,0.000113046454468519
"ENSMUSG00000025128",-2.55962044047527,4.27568620087483,39.5350085171893,1.91499430846812e-06,0.000114225154513545
"ENSMUSG00000041133",-1.1470915201329,7.30021213559347,38.4785278643825,1.92208975333225e-06,0.000114225154513545
"ENSMUSG00000027395",-2.52830335165056,5.57399288435993,39.0177895250666,1.95743031618981e-06,0.000115528609826079
"ENSMUSG00000005625",-1.16040338036121,7.36068274675562,38.3101546032078,2.00405866677547e-06,0.000117100934191556
"ENSMUSG00000017999",-1.54000859741362,5.25289462908915,38.4717677512789,2.02020587204137e-06,0.000117100934191556
"ENSMUSG00000024211",-2.53560360906472,4.56700111927472,39.2851363190622,2.02483917773493e-06,0.000117100934191556
"ENSMUSG00000014496",1.88710975338271,6.09119760027733,38.2260545592063,2.04970138817929e-06,0.00011774851241294
"ENSMUSG00000050783",4.0219393461741,5.85723535540932,36.2430832447114,2.07803318548839e-06,0.000118585509664592
"ENSMUSG00000018196",-1.38188412995765,6.98497767017128,37.6271063116571,2.09840826104126e-06,0.00011896042095653
"ENSMUSG00000061589",-1.53697051355266,6.08250923410184,37.2237243779447,2.17981039816587e-06,0.000122767491509773
"ENSMUSG00000024474",-1.78285080404557,7.57210119150819,37.6097142832688,2.2154600971661e-06,0.000123596284659269
"ENSMUSG00000015501",2.20114115172648,7.86810169979771,38.5005689765627,2.25933104763494e-06,0.000123596284659269
"ENSMUSG00000021039",-1.45791124804223,8.21162869912046,38.1404720395763,2.26109980088029e-06,0.000123596284659269
"ENSMUSG00000038628",-1.23626883251852,5.26921701926601,37.6571516244251,2.26824533196281e-06,0.000123596284659269
"ENSMUSG00000058656",2.30786645619568,7.46198036640352,38.4280743454948,2.27505862243503e-06,0.000123596284659269
"ENSMUSG00000029104",2.00621438796032,6.29562815677791,37.8858171970523,2.2805859650486e-06,0.000123596284659269
"ENSMUSG00000097589",1.48022478610588,5.85191420188236,37.1684231995679,2.38692435379983e-06,0.000128233936941743
"ENSMUSG00000019857",-1.46207158025338,6.03085539390255,36.7367419294549,2.40643413421305e-06,0.000128233936941743
"ENSMUSG00000030138",-1.57965622496025,5.79859120991176,36.9851850622718,2.41670458145256e-06,0.000128233936941743
"ENSMUSG00000051223",-1.37979115768916,6.87452347707165,36.8348434166441,2.42568547307696e-06,0.000128233936941743
"ENSMUSG00000029475",1.43929201390759,5.60520155773476,36.8248029316319,2.45383617964906e-06,0.00012868774444011
"ENSMUSG00000022241",-1.55732810334176,4.93770696528565,37.7868119707868,2.47993161341663e-06,0.00012868774444011
"ENSMUSG00000070570",1.6237994072459,7.96608357321475,37.9583371404391,2.50304424246039e-06,0.00012868774444011
"ENSMUSG00000040151",1.18417408983788,7.2862150529866,37.7934600079587,2.50336637186835e-06,0.00012868774444011
"ENSMUSG00000020397",-1.31015459368729,4.65055200404552,37.8612544205417,2.50894059022148e-06,0.00012868774444011
"ENSMUSG00000075028",2.28618830275746,4.33979760065209,34.9892001428336,2.54545605895176e-06,0.000129788135266197
"ENSMUSG00000033904",-1.80303208250329,5.51441602582076,36.8955912855056,2.72816397147911e-06,0.000138285817307267
"ENSMUSG00000037646",2.10247832034708,7.4796060878466,37.3903493512897,2.78140732645653e-06,0.00014016015749752
"ENSMUSG00000029378",-1.79659323695002,7.72043394412521,36.5376009501477,2.83021191175896e-06,0.00014117779360297
"ENSMUSG00000032656",2.28440023776891,6.2286841149054,36.749612076856,2.83436907198721e-06,0.00014117779360297
"ENSMUSG00000023007",-1.74738981319992,6.24607450161283,35.8009558396212,2.92765886889109e-06,0.000144397003183252
"ENSMUSG00000009394",1.8728881833903,6.0904925845447,36.4567664196193,2.93544516876572e-06,0.000144397003183252
"ENSMUSG00000003031",-1.57206480290621,6.56824223272727,35.6824461370766,2.9492715051935e-06,0.000144397003183252
"ENSMUSG00000106847",1.51302870435582,4.98432044553631,35.5748711859904,2.98894241780581e-06,0.000144532018734998
"ENSMUSG00000035960",-1.60527310146521,5.53816027499141,36.2382397034893,2.99620457900985e-06,0.000144532018734998
"ENSMUSG00000028125",1.50366128511604,7.67200102925776,36.9975253738852,3.00234784188983e-06,0.000144532018734998
"ENSMUSG00000048997",-1.49555268678769,4.11328359357035,37.1779500245096,3.06795132569958e-06,0.000145154625397847
"ENSMUSG00000040270",2.0886772021822,6.64147843142922,36.620719480214,3.07429525339422e-06,0.000145154625397847
"ENSMUSG00000064043",1.73370592304483,7.29946083632607,36.8207373987355,3.07640518656383e-06,0.000145154625397847
"ENSMUSG00000058571",2.19931186568891,6.89631876694206,36.7293122249678,3.08266176718186e-06,0.000145154625397847
"ENSMUSG00000031167",1.99245754432112,5.89357380730424,36.0094712252329,3.11293890333252e-06,0.000145783665924002
"ENSMUSG00000033632",1.87189212792303,6.55973452808489,36.4265139075053,3.1475075466003e-06,0.000146100551656682
"ENSMUSG00000029913",1.71900454592571,7.5096786055807,36.7450711776184,3.15361524987153e-06,0.000146100551656682
"ENSMUSG00000032249",-1.59723715098245,9.8954246557221,36.7466012499786,3.1897058954179e-06,0.00014682936580799
"ENSMUSG00000003437",-1.46006031926266,5.76990832172695,35.5829175659218,3.2034258758155e-06,0.00014682936580799
"ENSMUSG00000027804",-1.10357656670273,6.47974594255424,35.3163960026204,3.25163492831917e-06,0.000147909329807518
"ENSMUSG00000046378",-1.70155697438567,5.06198873282456,36.3779416461722,3.27834560935948e-06,0.000147909329807518
"ENSMUSG00000025786",-1.32897479315189,5.79350253267105,35.3777315998015,3.27848230164048e-06,0.000147909329807518
"ENSMUSG00000022361",-1.89186936645659,5.43886246471178,36.0074525239508,3.35329274650401e-06,0.000150338252216639
"ENSMUSG00000022533",1.3772041611787,5.84266256705553,35.4980040239156,3.36721395820023e-06,0.000150338252216639
"ENSMUSG00000024188",-1.42994975446425,7.6175818530248,35.7454319992641,3.41337213472704e-06,0.000150917796578776
"ENSMUSG00000068663",1.60353688176977,5.56395251909536,35.188569986972,3.43256003087805e-06,0.000150917796578776
"ENSMUSG00000004843",-1.36211557075331,5.67009644187468,35.2901602237156,3.43273623412325e-06,0.000150917796578776
"ENSMUSG00000025016",-1.28892948171556,6.98593120263823,35.2288374493922,3.49281158224467e-06,0.000152099875261593
"ENSMUSG00000021203",-1.65793228388444,4.84298627526233,36.1924262634414,3.49492576323493e-06,0.000152099875261593
"ENSMUSG00000090386",2.33691907683044,8.82929817069946,36.1923523594661,3.56741209673732e-06,0.000154108983689259
"ENSMUSG00000002103",-1.44802958102006,4.99870760590838,35.8395678429557,3.57685931737865e-06,0.000154108983689259
"ENSMUSG00000036160",-1.49655424638454,4.44436991954722,36.2449778643284,3.60142999131331e-06,0.000154186041363684
"ENSMUSG00000026425",1.68435932906837,7.03185576934931,35.9413107747492,3.61443429911387e-06,0.000154186041363684
"ENSMUSG00000039652",2.08709862999191,8.10276550199626,36.1004139060013,3.63656335022219e-06,0.000154365844280121
"ENSMUSG00000006678",1.96083443713904,5.80728860447596,35.1503902126601,3.65767028024527e-06,0.000154500709827811
"ENSMUSG00000045671",1.53314857679001,5.51205221692273,34.7602842535081,3.72735750455894e-06,0.000156301502083677
"ENSMUSG00000063785",-1.32258893200635,5.88892900494244,34.7011498121942,3.73657995001014e-06,0.000156301502083677
"ENSMUSG00000020462",-1.29201028601713,7.6735946828278,35.3574175252002,3.77596473408669e-06,0.000157185932916063
"ENSMUSG00000102869",2.11987373400117,5.40092938920567,34.4596639961195,3.81876770201671e-06,0.000158203467732106
"ENSMUSG00000028565",2.18208198665701,10.4350018259356,35.7791103520475,3.86054629149078e-06,0.00015916903059223
"ENSMUSG00000038398",-1.32183677156307,6.73434132873248,34.4473208703001,3.96622644833589e-06,0.000162747491930049
"ENSMUSG00000024991",-1.43258386564668,7.57541665328094,34.9394313638447,4.00884349547062e-06,0.00016315722503314
"ENSMUSG00000001175",-1.74722237286277,10.4087538099312,35.6082231164243,4.0140805044709e-06,0.00016315722503314
"ENSMUSG00000002658",-1.772192536949,6.50348004987604,34.1853137453144,4.06760332112549e-06,0.000164556515578114
"ENSMUSG00000030094",-1.3675302362986,5.57730025180205,34.5453656994633,4.09927020687321e-06,0.000165062669965544
"ENSMUSG00000020048",-1.86282887845244,9.19958874383294,35.3815612878198,4.1288130606481e-06,0.00016547898671444
"ENSMUSG00000040797",1.81484604591689,7.37640461376977,35.3571585592457,4.15539852839724e-06,0.00016577346814444
"ENSMUSG00000024999",-1.8619503740393,4.86102174559047,35.3376095892971,4.20674809477749e-06,0.0001670486098281
"ENSMUSG00000019699",1.82261970378906,7.47579244161434,35.2531970334053,4.25984523825729e-06,0.000168381130358088
"ENSMUSG00000004267",-1.54401913849604,7.84288779632393,34.7081001537314,4.32178198790678e-06,0.000170049294017318
"ENSMUSG00000090247",2.85261478085878,5.98365037251667,34.3527671302347,4.35746480094006e-06,0.000170673973589548
"ENSMUSG00000024109",1.93026369566665,8.5101147927277,35.1640315311047,4.40153902283791e-06,0.000171620188958345
"ENSMUSG00000023809",2.75377339776562,4.20814736779999,31.3178343256779,4.47099875234474e-06,0.000173410537096047
"ENSMUSG00000073702",2.68002069739932,8.06169858299848,35.0647338560882,4.5070821655854e-06,0.000173410537096047
"ENSMUSG00000026565",1.32621111528714,6.69013295011098,34.6706876895826,4.50782874660722e-06,0.000173410537096047
"ENSMUSG00000068739",-1.36863850442244,7.56331911134655,34.3919911207532,4.52939011426414e-06,0.000173465576064951
"ENSMUSG00000028224",-1.74725329690553,4.24921523041039,35.0860316329774,4.66671901705063e-06,0.000177752381623254
"ENSMUSG00000039703",1.4461265107153,4.9231318357154,33.5298963747749,4.68257985708235e-06,0.000177752381623254
"ENSMUSG00000031357",-1.50149853390953,6.21020712846377,33.5401644171073,4.70867821507327e-06,0.000177959123593361
"ENSMUSG00000014504",-1.25960915472555,6.93981188761523,33.7522742887677,4.77587043618098e-06,0.000179710373574548
"ENSMUSG00000038510",-1.39379292086132,5.62827364360835,33.7607017825129,4.83304182386913e-06,0.000181070962592523
"ENSMUSG00000024587",-1.54783515206063,7.60587637208342,33.9712151642777,4.89224653230418e-06,0.000182495620644438
"ENSMUSG00000051316",-1.3095280299395,5.30995644784283,33.8939561260123,4.95280676175307e-06,0.000183958344250113
"ENSMUSG00000023033",1.58916482630075,7.00327387675837,34.2821824250372,5.07559285989475e-06,0.000187425901243672
"ENSMUSG00000026610",2.13533273652024,9.06340255434838,34.4388642835946,5.10395888948642e-06,0.000187425901243672
"ENSMUSG00000008301",-1.5432556139701,6.4918223745426,33.1446720364357,5.1114177547015e-06,0.000187425901243672
"ENSMUSG00000042751",1.6357951322642,6.54120138757106,33.9698090984948,5.19842223561083e-06,0.000188752357898922
"ENSMUSG00000035392",1.98884534426043,7.90264956662303,34.3345792974859,5.21273133005701e-06,0.000188752357898922
"ENSMUSG00000008200",-1.16273103203884,7.07935822918252,33.4989843048661,5.21330639200922e-06,0.000188752357898922
