"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000073702",3.18924236683421,8.49113926705553,24.3350619258155,5.10700257967452e-05,0.0750715063545842
"ENSMUSG00000093674",2.2731211522451,9.9914601808153,22.1575200180045,9.73690095390198e-05,0.0750715063545842
"ENSMUSG00000027014",-3.16977912470496,8.45287605816533,19.6366763067324,0.000189253934130304,0.0813424880727169
"ENSMUSG00000020994",-2.60019164736823,10.5520652829868,17.5279551723067,0.000275019786505342,0.0813424880727169
"ENSMUSG00000059518",-3.19400529014295,8.88970466311311,18.0819889848105,0.000281802308291792,0.0813424880727169
"ENSMUSG00000040506",2.07349852978493,8.15326567982987,16.9617662035823,0.00036651993032238,0.0813424880727169
"ENSMUSG00000041014",2.89458068043769,10.0692758514677,17.1600401770787,0.000399115571447356,0.0813424880727169
"ENSMUSG00000067288",2.28983614856013,8.76479013455057,16.7356465746835,0.000422010314255341,0.0813424880727169
"ENSMUSG00000032249",-2.41947937099364,10.925763228158,15.3440212066442,0.000590359081567377,0.0858511617800603
"ENSMUSG00000058672",-2.36626175021119,8.99705351552587,14.9202643582303,0.00067396053143956,0.0858511617800603
"ENSMUSG00000041741",2.06072146077094,8.38503704577923,15.1353746853276,0.000675060492368306,0.0858511617800603
"ENSMUSG00000022283",-2.28882050788364,9.63786236194011,14.5457540932963,0.000722419572439918,0.0858511617800603
"ENSMUSG00000032599",-2.57562664587343,8.63862699209696,14.8415900066506,0.000748112322567538,0.0858511617800603
"ENSMUSG00000067873",-2.59444402690199,8.47820473076729,14.7768474082421,0.000779452830687966,0.0858511617800603
"ENSMUSG00000057322",2.54075199049988,9.69250152608883,14.3979757308444,0.000935644438308968,0.0961842482581619
"ENSMUSG00000026234",-1.94421682494766,10.4025608484467,13.6783379490841,0.00102350905222906,0.0986406849085761
"ENSMUSG00000098243",2.04791694668827,8.78253149430361,13.3768066985673,0.00125614461560777,0.102783999511034
"ENSMUSG00000020048",-1.95768325638087,10.3494164384057,13.0265193759222,0.00128007624350427,0.102783999511034
"ENSMUSG00000028248",-1.9497230907088,10.8405664768729,12.5713284307553,0.00157271879932805,0.102783999511034
"ENSMUSG00000030428",-1.72107577051476,10.6419345592392,12.5634962953773,0.00157701984783523,0.102783999511034
"ENSMUSG00000058546",2.79787887280681,8.16697448305846,12.5676613411791,0.00161216589761104,0.102783999511034
"ENSMUSG00000032087",1.90494270418776,8.67322935399084,12.5747816794329,0.00162802022592087,0.102783999511034
"ENSMUSG00000029559",-1.95321219209554,8.94399547643062,12.2730542299373,0.00165049037176033,0.102783999511034
"ENSMUSG00000028648",2.02288012780337,8.78981980207677,12.5489459023328,0.0016735401509941,0.102783999511034
"ENSMUSG00000001175",-2.27498652186203,12.3801656674567,12.4700572722725,0.00176670941920822,0.102783999511034
"ENSMUSG00000051223",-2.35694614804888,7.95930840228401,12.4388603739671,0.00176790654965989,0.102783999511034
"ENSMUSG00000009927",1.90699690273064,8.7828515900139,12.2258042215996,0.00185928536337758,0.102783999511034
"ENSMUSG00000031137",1.58418401584385,8.95035694773602,12.2183217787377,0.00186637612601099,0.102783999511034
"ENSMUSG00000027981",-1.91246979613656,9.58107778085031,11.3318345008871,0.0022979091899101,0.110400690395099
"ENSMUSG00000022523",2.00385394087903,9.49920796842766,11.6834035599329,0.00232680648698112,0.110400690395099
"ENSMUSG00000063887",2.03193807318209,11.2747749848305,11.6628834834268,0.00239393843221515,0.110400690395099
"ENSMUSG00000021114",-1.96429904540087,8.93758319178211,11.2612181583671,0.00240282299796198,0.110400690395099
"ENSMUSG00000030209",1.91303929503524,8.07639325496543,11.3035277424726,0.00244686106024554,0.110400690395099
"ENSMUSG00000030787",-2.01863889946083,9.57144415141977,11.0878940374901,0.002519010284204,0.110400690395099
"ENSMUSG00000019990",1.95482268540897,8.62248987863902,11.3220312785877,0.00254963632433711,0.110400690395099
"ENSMUSG00000056755",2.03216393715738,10.0564101083672,11.4337199906222,0.00257744802478831,0.110400690395099
"ENSMUSG00000057863",2.18061766777637,9.0318520640026,11.0016914511692,0.0029407875020034,0.110840056340022
"ENSMUSG00000020483",-1.8167265754282,9.56998295117966,10.6515975659753,0.00298289615471009,0.110840056340022
"ENSMUSG00000031530",-2.05192453409001,8.30130522495585,10.8404307959007,0.00299261438472152,0.110840056340022
"ENSMUSG00000090223",-1.77825695388475,11.7477395230085,10.9480534205363,0.00301563529482652,0.110840056340022
"ENSMUSG00000030738",-1.84019932661329,8.9057533813815,10.5300196897687,0.00316209210276882,0.110840056340022
"ENSMUSG00000045128",2.23552561682887,9.10720470296258,10.7759382326514,0.00321100305084425,0.110840056340022
"ENSMUSG00000042834",-1.91292744654022,9.83464039421198,10.4222210712763,0.00327389190772726,0.110840056340022
"ENSMUSG00000050587",2.00198043877665,10.7064770224204,10.6997050721039,0.00338053619645554,0.110840056340022
"ENSMUSG00000035227",-1.59259888336058,9.43717039359243,10.143942136728,0.00363836627671459,0.110840056340022
"ENSMUSG00000090733",3.16002413583542,9.00488768916809,10.4097673312725,0.00369502345641527,0.110840056340022
"ENSMUSG00000048078",1.77132119622824,9.12788684408274,10.3664169310658,0.00370179517290547,0.110840056340022
"ENSMUSG00000031633",-1.62271166102804,11.5847607751869,10.3825708555053,0.00371206261042859,0.110840056340022
