"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000003360",-1.82984014734092,6.02197729559108,63.5229070966131,5.51239192101344e-08,1.65310508831281e-05
"ENSMUSG00000037262",-1.71264212068642,5.43185119646031,63.1897924740998,5.94520370789188e-08,1.68422850825997e-05
"ENSMUSG00000021982",-1.32641748162492,6.44288410318888,63.9343518321881,6.46468863855982e-08,1.68422850825997e-05
"ENSMUSG00000041534",2.30380638667786,7.15826174895735,66.3709188692584,6.98353930080879e-08,1.68422850825997e-05
"ENSMUSG00000030330",-1.57412946203529,6.53187930824987,63.0952022482057,6.99166686483534e-08,1.68422850825997e-05
"ENSMUSG00000067873",-2.28602235552782,7.16840731842594,63.2042307068264,7.05876203318769e-08,1.68422850825997e-05
"ENSMUSG00000031729",-1.51101697597208,6.54672056093825,63.1255177987335,7.12421280073612e-08,1.68422850825997e-05
"ENSMUSG00000002948",-1.70911377791916,6.1343960317479,61.8396759539076,7.15869877596563e-08,1.68422850825997e-05
"ENSMUSG00000030428",-2.05245191519821,10.2700967043801,65.9182676026917,7.32520678713844e-08,1.68422850825997e-05
"ENSMUSG00000020994",-2.06805072584538,9.25068528783451,65.7337329523697,7.4882334565097e-08,1.68422850825997e-05
"ENSMUSG00000026275",-1.49142112816056,6.79001362666096,62.7970194295783,8.04509098987687e-08,1.70735297554345e-05
"ENSMUSG00000072582",-1.87680342134969,4.33876350485899,64.2796388993564,8.11889626499961e-08,1.70735297554345e-05
"ENSMUSG00000021039",-1.50489387714997,7.92436184947824,64.5023796981932,8.22363419120597e-08,1.70735297554345e-05
"ENSMUSG00000013736",-1.82067810768329,5.70413341402381,60.1973663942636,8.61301003028352e-08,1.74348855538014e-05
"ENSMUSG00000003308",-1.30484754032118,6.27177143928905,60.8903062203497,9.15000094164744e-08,1.77165028952589e-05
"ENSMUSG00000026036",-2.24178359365591,4.71075696911842,63.009781052661,9.18973844140883e-08,1.77165028952589e-05
"ENSMUSG00000037197",-1.88127049667982,6.15100601648885,59.546032144162,9.5613111804909e-08,1.77858985054673e-05
"ENSMUSG00000018666",-1.54455637393986,7.6842820726954,62.8516538722801,9.74383038748904e-08,1.77858985054673e-05
"ENSMUSG00000042680",1.59021594762527,6.49347531840574,63.0706598148942,9.9018749756693e-08,1.77858985054673e-05
"ENSMUSG00000062319",3.36008470286568,4.83845951175653,55.7426019027257,1.05430464516693e-07,1.77858985054673e-05
"ENSMUSG00000008301",-1.61196550656148,6.26224920978779,59.3517262403782,1.05539436826408e-07,1.77858985054673e-05
"ENSMUSG00000025340",-1.69228127636045,6.4470625104224,59.5444340929371,1.0647169229163e-07,1.77858985054673e-05
"ENSMUSG00000014074",-1.5028790108016,5.55592998835479,58.5653840380613,1.07633571294047e-07,1.77858985054673e-05
"ENSMUSG00000048878",-2.04516355988326,5.04682662931241,60.1115509361734,1.12768636085207e-07,1.80632689550681e-05
"ENSMUSG00000018196",-1.29147719095062,6.91174410498786,60.6078812274433,1.15303486963363e-07,1.80632689550681e-05
"ENSMUSG00000071054",-1.57485712316272,7.20428707366082,60.6312794584719,1.1757837937538e-07,1.80632689550681e-05
"ENSMUSG00000019990",3.31624691577356,7.57742102043395,62.2086970674165,1.1838218556616e-07,1.80632689550681e-05
"ENSMUSG00000039756",-2.01393411829266,5.94579606449269,57.7612957683951,1.20466410222759e-07,1.80632689550681e-05
"ENSMUSG00000020409",-1.74362441518786,5.99279764339816,56.9022164288961,1.37716627423268e-07,2.02743914953855e-05
"ENSMUSG00000026234",-1.9106978188093,9.20755174210857,60.0472711808021,1.5299289913536e-07,2.16376550680725e-05
"ENSMUSG00000025364",-1.62996324821463,6.64537470564694,57.1962334960576,1.58887129121478e-07,2.16376550680725e-05
"ENSMUSG00000022789",-1.70023274885724,7.27563655128509,58.3086408580961,1.59481805324111e-07,2.16376550680725e-05
"ENSMUSG00000022283",-2.44194597001921,8.55935054230107,59.1777815797858,1.60576802460815e-07,2.16376550680725e-05
"ENSMUSG00000066640",-1.72413969544153,4.15035948977037,59.1437214304125,1.61572931120131e-07,2.16376550680725e-05
"ENSMUSG00000032599",-1.93222279007526,7.40251872878364,58.0573441024063,1.63010616172956e-07,2.16376550680725e-05
"ENSMUSG00000033904",-1.8975169550565,5.5147855423891,55.5352331211007,1.74574605217537e-07,2.26923877831996e-05
"ENSMUSG00000021217",2.29300020249738,5.12750357620643,56.3159148165223,1.78997203655724e-07,2.26923877831996e-05
"ENSMUSG00000022774",-1.42836956357546,6.03067675282347,55.4200923767076,1.79364310006765e-07,2.26923877831996e-05
"ENSMUSG00000045598",-1.91143267708564,4.98905798730557,56.3541098958935,1.84701188380386e-07,2.29642898481558e-05
"ENSMUSG00000027981",-2.12319014149967,8.08194922286312,57.8084821323694,1.87185763860477e-07,2.29642898481558e-05
"ENSMUSG00000015176",-1.84958200149228,6.45705576798811,55.0829668502587,1.93612933590707e-07,2.33982675117008e-05
"ENSMUSG00000033900",-1.95989317421918,5.39436056929488,54.7698280380763,2.04756708869564e-07,2.43811039958362e-05
"ENSMUSG00000020720",-1.50351042060342,6.94064410991298,55.9594765475162,2.10689365031372e-07,2.47239389660727e-05
"ENSMUSG00000027067",-1.74276084187288,6.65742392071633,54.7182012799581,2.2153272446342e-07,2.51346372146567e-05
"ENSMUSG00000033088",2.03777199700951,5.28887901589774,55.2662949066638,2.24521860184351e-07,2.51346372146567e-05
"ENSMUSG00000027428",-1.59844746447582,4.67530947739796,55.1005544558627,2.288953553722e-07,2.51346372146567e-05
"ENSMUSG00000024188",-1.8174080021174,7.53429291127124,55.9525198580935,2.28902678021234e-07,2.51346372146567e-05
"ENSMUSG00000044117",-1.14579381377674,6.91077740188797,55.7096594740111,2.29710158562998e-07,2.51346372146567e-05
"ENSMUSG00000032249",-1.96266809651242,9.99756423293884,56.7127128692061,2.38236038350847e-07,2.54120530314001e-05
"ENSMUSG00000027254",-1.89002982717371,5.71441015067608,53.1619066424417,2.38650073455968e-07,2.54120530314001e-05
"ENSMUSG00000039630",-1.86906595313044,9.19664942035789,56.5838527956989,2.4239739419838e-07,2.54120530314001e-05
"ENSMUSG00000018974",-1.58802263256592,5.2670972596723,53.2656555317463,2.44799325237644e-07,2.54120530314001e-05
"ENSMUSG00000028693",-1.63805650226371,6.08487162504649,52.9489405711514,2.535721938177e-07,2.59895449790116e-05
"ENSMUSG00000026499",-1.40731307812576,5.96632150657148,52.7599558579936,2.63015898383777e-07,2.63382772954107e-05
"ENSMUSG00000063888",-1.47590035750269,5.69820468752986,52.4280146558104,2.64776551935817e-07,2.63382772954107e-05
"ENSMUSG00000014195",-1.31234113570764,7.58309804102297,55.3389653391659,2.66733202201269e-07,2.63382772954107e-05
"ENSMUSG00000068739",-1.4351636545126,7.52689875904675,54.8360811316387,2.80394919107115e-07,2.72051560874007e-05
"ENSMUSG00000004535",-2.21146352739879,8.15462965710257,54.7577834355013,2.85034094133816e-07,2.72051560874007e-05
"ENSMUSG00000061032",-1.55034624585129,8.12393977491139,55.1123989857351,2.86210699559933e-07,2.72051560874007e-05
"ENSMUSG00000029447",-1.63291765841651,8.0159389004009,54.9333416063495,2.88951886317952e-07,2.72051560874007e-05
"ENSMUSG00000022860",-2.30625606255046,6.46134507397182,51.649974204028,3.01006709964882e-07,2.80143831101799e-05
"ENSMUSG00000025024",-1.04941885624253,5.80805117285692,51.6686629977457,3.16099706709385e-07,2.8995088701068e-05
"ENSMUSG00000037685",1.63088932843704,7.88837285455219,54.6154944253495,3.18706050931833e-07,2.8995088701068e-05
"ENSMUSG00000030082",-1.96657162930787,5.83037569050874,51.0037067167758,3.3007081666279e-07,2.96953711390957e-05
"ENSMUSG00000033618",1.29497991257941,6.60393552812718,53.8396912810083,3.39456477491948e-07,3.02041659148605e-05
"ENSMUSG00000036693",-1.6460609054324,5.05931488406634,51.4517559360351,3.44472141120818e-07,3.03172926810355e-05
"ENSMUSG00000042699",-1.75620387284043,6.7080693024775,51.3735467192124,3.67090379073324e-07,3.16284803883402e-05
"ENSMUSG00000040667",-1.63749329381543,5.68911213635318,50.285648709418,3.67459049002943e-07,3.16284803883402e-05
"ENSMUSG00000037149",-1.18926391114907,7.34911667549463,52.8659733189867,3.71088753475648e-07,3.16284803883402e-05
"ENSMUSG00000052387",-1.78124828208987,3.94799542550868,53.2830949573645,3.81878991193879e-07,3.20657984666636e-05
"ENSMUSG00000025997",1.46753674031759,5.57908269804402,51.8752454837634,3.85489707540882e-07,3.20657984666636e-05
"ENSMUSG00000034303",2.11832636086809,4.25012690339791,48.7756047545559,3.88100314898485e-07,3.20657984666636e-05
"ENSMUSG00000042487",-2.08493624350849,6.30614045044299,49.8724792407057,3.98988625397841e-07,3.26013221644909e-05
"ENSMUSG00000025016",-1.39281021799902,6.79742664642432,51.3774866078651,4.02634582740408e-07,3.26013221644909e-05
"ENSMUSG00000046010",-1.77748364293804,4.25767079037346,52.1982704866965,4.14077070126777e-07,3.31958617506585e-05
"ENSMUSG00000061589",-1.74002297172152,6.09943506099133,49.6048958587678,4.19731282583149e-07,3.33192568144682e-05
"ENSMUSG00000029328",-1.52235988375473,8.13532557483505,52.1569506205049,4.3650974864179e-07,3.43147517937143e-05
"ENSMUSG00000028668",-2.01503338185271,5.27965294692807,49.7988211238296,4.5373516227052e-07,3.5054429348056e-05
"ENSMUSG00000029014",-1.44661382325657,5.58109916568297,48.9464879178485,4.5457763141236e-07,3.5054429348056e-05
"ENSMUSG00000029141",-1.42226591436738,5.58359595077026,48.8544947654036,4.61485915883385e-07,3.52514288764883e-05
"ENSMUSG00000003031",-1.4603856272856,7.04840575845656,50.6389400240319,4.71409350873235e-07,3.53520585709949e-05
"ENSMUSG00000051223",-1.69224951271972,6.83068660005874,50.025459922794,4.71535423696116e-07,3.53520585709949e-05
"ENSMUSG00000040006",-1.39243779958992,4.25833363932983,50.5260991841224,4.97258229899246e-07,3.69385310779284e-05
"ENSMUSG00000020220",1.82724306754702,6.18776250335037,50.9175076291506,5.05442732198729e-07,3.69564115911584e-05
"ENSMUSG00000024474",-1.75287636372066,7.52515092892676,50.4831808781867,5.07741835132129e-07,3.69564115911584e-05
"ENSMUSG00000052684",-2.49874816848322,4.30129058581738,51.3370728653661,5.13027112146826e-07,3.69564115911584e-05
"ENSMUSG00000062908",-1.56069550437852,5.73054038893369,48.1703037019251,5.15755774953798e-07,3.69564115911584e-05
"ENSMUSG00000033306",2.16359492342165,5.0720894904572,48.989358488753,5.27951180998382e-07,3.74984273030167e-05
"ENSMUSG00000036275",-1.57585373327715,5.95307640543083,47.9644702914037,5.4403721658837e-07,3.79887056972448e-05
"ENSMUSG00000004980",-1.82632719013494,9.76394424335831,50.7465608125261,5.53553006571808e-07,3.79887056972448e-05
"ENSMUSG00000099881",-1.2760777457642,6.2979351653042,48.6092018806026,5.54400077739819e-07,3.79887056972448e-05
"ENSMUSG00000038398",-1.43238931401592,6.41741237356145,48.5816894978333,5.57579542565736e-07,3.79887056972448e-05
"ENSMUSG00000070697",-1.59113948723037,5.73545139001165,47.6754132165974,5.58312458684961e-07,3.79887056972448e-05
"ENSMUSG00000018326",-1.76286554478946,9.69374355124929,50.4628884711619,5.77257190005793e-07,3.89504288956409e-05
"ENSMUSG00000028456",1.46598725328129,8.70120869168676,50.3732214204394,5.83057103365902e-07,3.90166393880472e-05
"ENSMUSG00000056296",1.71535818339962,6.69644197383044,50.0903462095402,5.95543983051546e-07,3.9525570744003e-05
"ENSMUSG00000056050",-1.38358833622537,6.94383442292636,48.8808106034514,6.09973260145363e-07,4.00874608134523e-05
"ENSMUSG00000071723",-1.80477504334201,5.89290551669001,47.0959801803308,6.13911960092391e-07,4.00874608134523e-05
"ENSMUSG00000046378",-1.843142111994,4.78162826124886,48.5380831511485,6.28582572618213e-07,4.05473530885769e-05
"ENSMUSG00000020358",-2.08350723401848,7.21521038231994,48.2823993526632,6.31032041598438e-07,4.05473530885769e-05
"ENSMUSG00000038708",-1.41963205563303,7.69455446112306,49.3796329809657,6.35977997066724e-07,4.05473530885769e-05
"ENSMUSG00000022197",2.0199455205431,7.23048757418795,49.5595365647187,6.60891516526388e-07,4.18065516352669e-05
"ENSMUSG00000021025",-1.58784644518077,5.24016310305532,46.9078472186234,6.67022253380849e-07,4.18672805087189e-05
"ENSMUSG00000034194",-1.53652927343127,5.00624803261937,46.5863683096172,7.39493287152288e-07,4.58022963108014e-05
"ENSMUSG00000037364",-1.81653971842332,6.47968500561041,46.4620242927685,7.4102764193096e-07,4.58022963108014e-05
"ENSMUSG00000000628",2.27879468191225,5.69997739587671,47.8049844799158,7.66181057306732e-07,4.68426801105112e-05
"ENSMUSG00000042426",-1.39569678983788,5.17838605602766,45.9544735760182,7.69430215474619e-07,4.68426801105112e-05
"ENSMUSG00000031711",-1.46299070234843,5.34454550765682,45.3370368513201,8.36325251952056e-07,5.05352654108642e-05
"ENSMUSG00000040302",-1.34077846208279,4.95585526316746,45.2085721843263,9.09310086943747e-07,5.44193020436485e-05
"ENSMUSG00000040463",-1.44600379135931,5.357283247895,44.7879690619616,9.14045335054489e-07,5.44193020436485e-05
"ENSMUSG00000013089",1.62236091659474,5.87270102327862,46.2309306711475,9.81546340730878e-07,5.74432926777405e-05
"ENSMUSG00000028187",-1.45389668498336,5.20489932474576,44.4737732802303,9.89046856398968e-07,5.74432926777405e-05
"ENSMUSG00000102428",2.08515250297888,4.5494195828218,43.9636935833137,9.89695277002556e-07,5.74432926777405e-05
"ENSMUSG00000056812",-1.53531131806574,5.76608034120096,44.2493887636774,9.93214891303405e-07,5.74432926777405e-05
"ENSMUSG00000036452",2.30257250493683,6.68621687204559,46.6730137708816,1.01869539870136e-06,5.84991251296802e-05
"ENSMUSG00000039717",2.2717881176926,6.63684106370411,46.5672715570987,1.03389910162682e-06,5.86022034234504e-05
"ENSMUSG00000102869",2.13454309459926,5.46850735678595,45.6356285105779,1.03496543035117e-06,5.86022034234504e-05
"ENSMUSG00000031370",-1.20743006431653,5.82233660479134,44.0977182284505,1.05559776026629e-06,5.92827239094945e-05
"ENSMUSG00000020863",-1.86361797162263,9.66434372957059,46.4423882621672,1.06480024488308e-06,5.92827239094945e-05
"ENSMUSG00000074748",-1.25791730750199,8.34592230224377,46.3548483761694,1.06901337016483e-06,5.92827239094945e-05
"ENSMUSG00000085208",-1.42019345052839,4.88488808126488,44.4118474903838,1.07875337535003e-06,5.92827239094945e-05
"ENSMUSG00000032469",-2.09792024741132,3.93659080425356,46.4481681074895,1.08359184125049e-06,5.92827239094945e-05
"ENSMUSG00000028005",-1.21610241538679,7.80737219615357,46.0386728790999,1.09316254225363e-06,5.94049470109239e-05
"ENSMUSG00000104284",3.63049991009701,4.7374106851799,40.110820917871,1.10774072215193e-06,5.94207745290966e-05
"ENSMUSG00000022185",-1.45242793863483,8.20093808569386,46.0476172819791,1.10819892234439e-06,5.94207745290966e-05
"ENSMUSG00000053483",-1.63464581760345,4.80665837604943,44.601817992616,1.11546964658796e-06,5.94207745290966e-05
"ENSMUSG00000055912",-1.62444221732027,5.6050662126524,43.3188216669569,1.1651819565852e-06,6.15475913348279e-05
"ENSMUSG00000024174",1.85282678301199,4.75157347492924,43.4989111015711,1.17207294361237e-06,6.15475913348279e-05
"ENSMUSG00000021991",-1.35759838969042,7.26968471012608,45.0908769314772,1.18447544356141e-06,6.15475913348279e-05
"ENSMUSG00000031533",-1.13986651721133,5.14900663759414,43.2664042150912,1.1912930177027e-06,6.15475913348279e-05
"ENSMUSG00000024304",1.36299187427831,7.41776098660085,45.6813594852554,1.19904115793944e-06,6.15475913348279e-05
"ENSMUSG00000008475",-1.47026876975617,5.71628573897541,43.1313552249169,1.20525832518786e-06,6.15475913348279e-05
"ENSMUSG00000059923",-1.36115115896569,6.48891267937829,44.0230154133732,1.20860405362945e-06,6.15475913348279e-05
"ENSMUSG00000038175",-2.43533990550482,6.65815594851019,43.2007519400197,1.21716898591073e-06,6.1596357993245e-05
"ENSMUSG00000041712",-1.15228512664031,4.89130881872098,43.360567290727,1.23047395650194e-06,6.1882904508051e-05
"ENSMUSG00000106395",2.77707040229361,5.6670656802644,44.7472842378594,1.24264265959896e-06,6.18917398859726e-05
"ENSMUSG00000002307",-1.6514613397693,4.28752900368437,44.8241646949352,1.25661449959257e-06,6.18917398859726e-05
"ENSMUSG00000026353",-1.21159731924097,7.91316369427198,45.1997153903778,1.25945693138778e-06,6.18917398859726e-05
"ENSMUSG00000021194",-1.33038489734274,7.46114888657973,44.8295562085532,1.27163719383811e-06,6.18917398859726e-05
"ENSMUSG00000023883",-1.44531078926283,5.2495669594742,42.9121558173938,1.27960265098251e-06,6.18917398859726e-05
"ENSMUSG00000049940",-1.22437534516088,5.89917805419876,43.0473030064424,1.28131006987636e-06,6.18917398859726e-05
"ENSMUSG00000093674",2.33858960947478,9.51314547138452,45.203355802482,1.28752219183977e-06,6.18917398859726e-05
"ENSMUSG00000001962",-1.49057645043626,6.3479354936208,43.3126344420803,1.29179993092866e-06,6.18917398859726e-05
"ENSMUSG00000031578",-1.59679461349945,5.22061991055408,42.9462408257628,1.30363593373697e-06,6.20914126792248e-05
"ENSMUSG00000028528",1.76936384586335,7.40879678451869,44.9746104177549,1.34476816560388e-06,6.34896978693571e-05
"ENSMUSG00000035086",-1.06333979597333,5.66442108477825,42.6275260751648,1.34867580999499e-06,6.34896978693571e-05
"ENSMUSG00000043962",-1.15847130229642,7.56875658460757,44.4166118306268,1.39407592497967e-06,6.52475882344529e-05
"ENSMUSG00000022451",-1.18608062276159,5.8143636400387,42.4535979820045,1.4039689654735e-06,6.53329696174651e-05
"ENSMUSG00000031099",-1.15573978909398,6.68891893986051,43.4792066683185,1.42915353321978e-06,6.61248923341747e-05
"ENSMUSG00000000538",1.18682677072336,6.65697837514323,44.2857688540412,1.45023604599555e-06,6.63203366213273e-05
"ENSMUSG00000073411",-1.33084396110724,5.71162540493582,42.1014420971595,1.4559246391322e-06,6.63203366213273e-05
"ENSMUSG00000043154",1.75747320156322,5.03760343016172,42.7793207847635,1.45794984791852e-06,6.63203366213273e-05
"ENSMUSG00000042572",-1.3688676935766,5.83783883790827,42.1043717474829,1.47120387136232e-06,6.65493728850319e-05
"ENSMUSG00000041483",-1.44884760909609,5.27686348963409,42.0063030118514,1.49932240061975e-06,6.74445193212116e-05
"ENSMUSG00000002985",-2.65506255653113,5.58534884466159,42.8534953758862,1.52122316178561e-06,6.77531235342902e-05
"ENSMUSG00000001472",-1.489464303971,8.28015848180543,44.0604990187715,1.52927312710817e-06,6.77531235342902e-05
"ENSMUSG00000044807",-1.3554728071691,6.2410416353314,42.3146348633092,1.53128585979685e-06,6.77531235342902e-05
"ENSMUSG00000039148",-1.52033553786449,5.82953862714261,41.6594202092485,1.57059513858791e-06,6.91147219410125e-05
"ENSMUSG00000025369",-1.40136999558875,7.89067023699114,43.7020020868697,1.58845908117574e-06,6.93459456458822e-05
"ENSMUSG00000059119",-1.44668669121358,7.16732508959524,43.1267068764009,1.59512888091109e-06,6.93459456458822e-05
"ENSMUSG00000025580",-1.2822149137649,6.27805907545213,42.1790737644315,1.60154277334568e-06,6.93459456458822e-05
"ENSMUSG00000024211",-2.23109338020142,4.40340009153852,43.6298446212536,1.61504801509194e-06,6.9360027132662e-05
"ENSMUSG00000032409",0.955500327904602,5.94178193597068,43.0277963965023,1.61900026282242e-06,6.9360027132662e-05
"ENSMUSG00000039128",-0.940458493144598,6.90848372326613,43.0367782027879,1.64042354415729e-06,6.9907944405482e-05
"ENSMUSG00000116305",1.700469854536,5.62685891022395,42.7993728963054,1.65692098870225e-06,7.02413049503775e-05
"ENSMUSG00000024966",-1.42627071922091,7.24567219350951,42.9161522368993,1.67728280152756e-06,7.07341606456701e-05
"ENSMUSG00000011114",-1.05183192410665,5.62894822076723,41.3465304993745,1.68662726227281e-06,7.07596940032275e-05
"ENSMUSG00000029675",-1.78491001945119,6.04383557239002,41.1852087263599,1.71160049457688e-06,7.14372639411802e-05
"ENSMUSG00000028114",-1.77704778522773,4.98247472905197,41.8705535966878,1.72923078716162e-06,7.18029829930649e-05
"ENSMUSG00000020483",-1.70222859214,8.20495198788227,42.9416449206942,1.81397554907501e-06,7.49375511268385e-05
"ENSMUSG00000057234",1.82130181681851,5.19955935462828,41.7297829467166,1.82361347348479e-06,7.49532908365805e-05
"ENSMUSG00000034799",1.24428341622198,6.34807893335463,42.6660745655426,1.844823056934e-06,7.54420822828011e-05
"ENSMUSG00000037236",-1.72898990501797,8.81654393926335,42.8435903038009,1.89212892782199e-06,7.66817168300397e-05
"ENSMUSG00000025551",1.7371319875952,5.3234646223669,41.6490165006517,1.89724705606754e-06,7.66817168300397e-05
"ENSMUSG00000027002",1.15744964282498,6.53076389254236,42.509929453534,1.92365370438523e-06,7.66817168300397e-05
"ENSMUSG00000041096",-1.07568167117729,5.8511063760752,40.7733719095876,1.93304846501668e-06,7.66817168300397e-05
"ENSMUSG00000027080",-1.51397309168286,6.64453236944041,41.3248330619994,1.94146593912864e-06,7.66817168300397e-05
"ENSMUSG00000024695",-1.424078478873,7.6014169616921,42.3226809533177,1.94201599227257e-06,7.66817168300397e-05
"ENSMUSG00000070802",-1.38005821592831,8.02684135935984,42.5433063717061,1.94564142927709e-06,7.66817168300397e-05
"ENSMUSG00000018412",1.91382857713835,8.0004323212118,42.6976383266394,1.95089955131384e-06,7.66817168300397e-05
"ENSMUSG00000046668",-1.34041362859703,8.01434560562513,42.4128420686357,1.99057774566522e-06,7.78306466385019e-05
"ENSMUSG00000006304",-1.28777091099637,7.858417082604,42.3405076576766,1.99935463761991e-06,7.78306466385019e-05
"ENSMUSG00000038628",-1.5673484603835,5.10145534889911,40.6147979168972,2.02052408926731e-06,7.82783901952029e-05
"ENSMUSG00000051228",-1.35862727077937,7.99139942684923,42.2269908423234,2.04921637959551e-06,7.83121266307931e-05
"ENSMUSG00000036352",-1.08156455664099,5.91006423876595,40.498942734388,2.04949989221359e-06,7.83121266307931e-05
"ENSMUSG00000025995",-1.17301674605562,5.44717628168846,40.1488347747716,2.05041013285515e-06,7.83121266307931e-05
"ENSMUSG00000026248",-1.24193753782539,4.68003619237108,40.6871988724539,2.11605682301959e-06,8.01128112323077e-05
"ENSMUSG00000063870",-1.69731737665883,8.57959531608523,42.1329959489899,2.11734489362898e-06,8.01128112323077e-05
"ENSMUSG00000030983",-1.35698316694706,6.23726367006268,40.4154871537623,2.14471307538106e-06,8.0213233187925e-05
"ENSMUSG00000030754",-1.31869294779489,6.39670774660314,40.6006746811208,2.1577010252118e-06,8.0213233187925e-05
"ENSMUSG00000036737",-1.8666861704886,4.6932393297607,41.179192799071,2.16666426042716e-06,8.0213233187925e-05
"ENSMUSG00000054976",1.55091783640103,9.94690049959323,42.0212499659322,2.16919746030957e-06,8.0213233187925e-05
"ENSMUSG00000028484",-1.25422618703234,9.3047353593469,42.0489963679094,2.17208180993322e-06,8.0213233187925e-05
"ENSMUSG00000035849",-1.45867817606347,5.10536997564472,40.0920667147632,2.17943822419952e-06,8.0213233187925e-05
"ENSMUSG00000028212",-1.95234380494868,4.31837700438675,41.6702409626153,2.19037503598763e-06,8.02509803909133e-05
"ENSMUSG00000022800",-1.25739285225392,7.27414209148016,41.4050222860983,2.21546465980557e-06,8.08045826596654e-05
"ENSMUSG00000053693",1.59019598840117,5.06316613532421,40.3496927289343,2.23510506554749e-06,8.11553619539822e-05
"ENSMUSG00000026587",1.89692999969405,5.79477379018893,41.2184618687888,2.25789011015055e-06,8.15545850114221e-05
"ENSMUSG00000030002",-1.35212904845159,6.97646302137846,40.9532948869019,2.26624448901692e-06,8.15545850114221e-05
"ENSMUSG00000058881",1.15219864444162,5.00472915529163,40.0426807760756,2.28229392225422e-06,8.17687340198781e-05
"ENSMUSG00000033845",-1.17260726663422,5.78045834609953,39.698345548733,2.29296752675185e-06,8.17892425731706e-05
"ENSMUSG00000047888",1.21587880481377,8.46022718273116,41.5949544639992,2.34206624553323e-06,8.31741683775552e-05
"ENSMUSG00000009927",2.20472037957674,8.63910270805994,41.5482204051718,2.35727957329807e-06,8.33488764410239e-05
"ENSMUSG00000035248",-1.31002679742732,6.36923266344708,40.0509795886022,2.37215242161959e-06,8.35100789471905e-05
"ENSMUSG00000060579",1.79430200666868,5.95955329233233,40.9459778917788,2.41533165688596e-06,8.46620797653922e-05
"ENSMUSG00000022008",-1.54378531075331,5.39328841922995,39.2173086229053,2.46559845569369e-06,8.52201282929475e-05
"ENSMUSG00000022241",-1.61831630244041,4.86597983644305,39.8613823756081,2.47573421583242e-06,8.52201282929475e-05
