"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000058672",-2.80291639335163,9.70693576477366,45.4349114585209,3.81844084781311e-07,0.000188613351504594
"ENSMUSG00000027350",-2.49972875720695,9.10374215490569,43.7360664211192,5.41992389381016e-07,0.000188613351504594
"ENSMUSG00000031633",-2.34175203421748,11.6438702395064,46.4314315410017,8.27776836712244e-07,0.000191193404575786
"ENSMUSG00000013698",-1.75847934055111,9.84256619905672,41.4590138225318,1.15462514676103e-06,0.000191193404575786
"ENSMUSG00000046159",2.78962628029343,11.394631780221,43.8084330502657,1.4653545250682e-06,0.000191193404575786
"ENSMUSG00000036019",2.27756074237713,9.49522685752341,42.2129461789198,1.64821900496367e-06,0.000191193404575786
"ENSMUSG00000032249",-2.4788675444961,10.6122183576051,38.3525867071364,2.28759928370369e-06,0.000210833207532332
"ENSMUSG00000044042",1.97322884890121,10.7113813694245,40.843931897538,2.42337020152106e-06,0.000210833207532332
"ENSMUSG00000052613",2.88814521671441,11.6886127179547,39.0964010759255,3.28813455291961e-06,0.000224255807281219
"ENSMUSG00000020994",-2.77335533775774,10.9196575718885,36.5677505926142,3.37418027789179e-06,0.000224255807281219
"ENSMUSG00000040037",2.28196295852653,11.7499069539553,38.1686426836052,3.86660368460533e-06,0.000224255807281219
"ENSMUSG00000041670",1.95215662888096,9.64598192547664,37.2676042533787,4.25951453485245e-06,0.000224255807281219
"ENSMUSG00000040640",2.29922943107059,10.6288847637347,37.5437090090711,4.36917470752e-06,0.000224255807281219
"ENSMUSG00000037605",2.21715716874656,10.2290465645215,36.9041800065866,4.84822993998133e-06,0.000224255807281219
"ENSMUSG00000003814",-2.31827277752271,9.8872821798527,33.3159401199146,5.05172984130094e-06,0.000224255807281219
"ENSMUSG00000070934",-1.98968928603862,9.10697591099035,32.7460968234715,5.15530591451078e-06,0.000224255807281219
"ENSMUSG00000079157",2.31492133132256,11.6442221371851,35.9617569004175,5.83750588029982e-06,0.000226155377457014
"ENSMUSG00000020048",-2.41293976880896,10.7647020792697,34.1651716346234,5.84884596871587e-06,0.000226155377457014
"ENSMUSG00000068882",-2.18852167064494,9.7996808406328,31.9736395703705,6.85961014841971e-06,0.000231027937563221
"ENSMUSG00000004980",-2.08322679741596,11.3285651597036,34.295995337223,7.13543422718196e-06,0.000231027937563221
"ENSMUSG00000028639",-2.32069983265875,10.7178787736051,33.2117418114409,7.2054847638048e-06,0.000231027937563221
"ENSMUSG00000030428",-2.16464973684543,10.5285006038706,33.0270538263648,7.30260722182594e-06,0.000231027937563221
"ENSMUSG00000020949",-2.19853648765582,9.95884297085377,31.4912163705979,8.03185625963478e-06,0.000242772260626632
"ENSMUSG00000029062",-2.84711110236131,9.26902669271604,30.7604328504583,8.37145726298731e-06,0.000242772260626632
