"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000025156",1.42306703156229,5.88598772809446,7.49103115220162,0.0125838414596266,0.0298780828524
"ENSMUSG00000029017",-0.761728775582866,5.8794485561695,7.44304366550002,0.0126215301243589,0.0299579996629898
"ENSMUSG00000009741",-0.52617147096972,5.68446427578006,7.43788965387238,0.0126311377034224,0.0299712344995984
"ENSMUSG00000024400",0.398879514036685,7.67254104379243,7.48200808283256,0.0126851629323052,0.0300898217098777
"ENSMUSG00000020794",0.486675977627716,6.98202772925951,7.47493397075141,0.0127126104262242,0.0301453096996971
"ENSMUSG00000030750",-0.727497120078527,4.39730207504486,7.34413095113357,0.0128365712062424,0.0304214857838216
"ENSMUSG00000001054",-0.657759684890055,4.67280449652707,7.34291931241868,0.0128372613537595,0.0304214857838216
"ENSMUSG00000049489",-0.558947585058487,5.39838020005276,7.37343886751935,0.0128684958687703,0.0304857865801269
"ENSMUSG00000051065",1.03698734074078,4.74574372536191,7.36225707235877,0.0128964905154654,0.0305423735240427
"ENSMUSG00000026383",0.640587096669967,5.55127677197748,7.39829120178746,0.0129398518831501,0.0306353053819546
"ENSMUSG00000087174",-0.552624642473824,5.4686639519208,7.36374628048539,0.012946797080337,0.0306419896514565
"ENSMUSG00000027332",-0.562391484520716,5.81704009212979,7.37922225449352,0.0129663914325117,0.0306785976795965
"ENSMUSG00000034254",-0.844120260984903,4.45300739464192,7.3012430521093,0.0130616779089513,0.030894213673288
"ENSMUSG00000054237",-0.542702673136455,5.93256929827541,7.3667794174978,0.0130701778864464,0.0309044854986777
"ENSMUSG00000057134",0.843218373629791,5.06079924470211,7.34537627289344,0.0131084728536864,0.0309798819571327
"ENSMUSG00000030265",-0.607616066709005,5.89948043532751,7.35528014900542,0.0131103993324105,0.0309798819571327
"ENSMUSG00000043460",0.465294730977924,6.6246215324079,7.37768955560078,0.0132028417608119,0.0311884098029476
"ENSMUSG00000032261",0.563394018274175,6.13018835220342,7.35855898708913,0.0132565903434473,0.0313054296738207
"ENSMUSG00000028015",-0.579360090664426,4.1661465869284,7.26973700398534,0.0132792916144818,0.0313490802991609
"ENSMUSG00000007411",-0.466601780022088,7.15616692472989,7.34624583623304,0.0133764837460212,0.0315685016406099
"ENSMUSG00000020074",-0.458435997432244,7.65805276198986,7.34859787346104,0.0133835444703441,0.031575141095696
"ENSMUSG00000115363",1.24371197478101,5.0602159060529,7.29654421180298,0.0133928192710937,0.0315869982428016
"ENSMUSG00000021098",0.382035008548845,7.64407891471997,7.34657782303828,0.013398265899659,0.0315898219784538
"ENSMUSG00000001802",0.771825545206257,4.38094011155019,7.23562803504331,0.0134528205640887,0.031708391906606
"ENSMUSG00000024477",-0.573701148555652,5.66009004814566,7.2771206483037,0.0134713762222155,0.0317420636564026
"ENSMUSG00000059326",0.480750635078401,5.85732336365394,7.30561871150207,0.0134948167152454,0.0317780287572718
"ENSMUSG00000024174",1.03010073208873,4.46844759262225,7.23082802665238,0.013497544577594,0.0317780287572718
"ENSMUSG00000035762",0.503335869716872,5.90715159316033,7.3068687508855,0.0134994639245984,0.0317780287572718
"ENSMUSG00000028158",0.72413731218064,5.31636405170362,7.27711731042576,0.0135426107872743,0.0318695057273178
"ENSMUSG00000029433",-0.602207146503953,5.8708597801721,7.26895911409378,0.0135743370249992,0.031934057418938
"ENSMUSG00000029055",0.367429024134048,7.20640230636604,7.31147800518687,0.0135863173286107,0.0319521300287541
"ENSMUSG00000034007",0.469012324178197,7.89089350675936,7.30994301967537,0.0135975726279658,0.031963382640755
"ENSMUSG00000020024",-0.690476335049558,4.45817306410688,7.20380778459917,0.0135997012769314,0.031963382640755
"ENSMUSG00000090116",-0.593738047130799,5.03683089339845,7.21695943968477,0.0136052202586636,0.0319662475988955
"ENSMUSG00000020664",-0.451139556354169,6.65132829681615,7.29182438060334,0.0136270392704395,0.0320024656958824
"ENSMUSG00000029221",-0.414669008970574,7.24043011081387,7.30131844372816,0.0136292448739795,0.0320024656958824
"ENSMUSG00000020935",-0.642104015554368,6.33507031003289,7.27761403575146,0.0136360887943216,0.0320084256700306
"ENSMUSG00000020694",-0.48692744908242,7.10221428774633,7.29288238420777,0.013664670438317,0.032065391426278
"ENSMUSG00000034932",0.552165233621619,6.61277360112482,7.28609909626651,0.0137046471539787,0.0321416007342253
"ENSMUSG00000036327",-0.467001997332767,5.46603931706632,7.22782506483635,0.0137057942329155,0.0321416007342253
"ENSMUSG00000044950",-0.502335988947851,7.6368420947232,7.28168469748222,0.0137510155806473,0.0322374802354247
"ENSMUSG00000101621",1.31724793658725,6.10120322268061,7.27151294907302,0.0137737625369351,0.032280627584986
"ENSMUSG00000015755",-0.601877660714329,6.18564757557354,7.23216776364559,0.0138648246070611,0.0324838027509903
"ENSMUSG00000048503",-0.646519674623191,4.74957452010279,7.14692260133254,0.0139383858465394,0.0326458602341444
"ENSMUSG00000049354",-0.442821856378549,7.32026029029806,7.24347131854522,0.0139572353251022,0.0326797125690739
"ENSMUSG00000028136",0.604491019236206,6.16571439036152,7.22780061975091,0.0139876616165863,0.0327406412020475
"ENSMUSG00000091803",0.384196291559846,7.80897431878731,7.2383843477195,0.0139995907236947,0.0327582491155009
"ENSMUSG00000022517",0.45876652728373,5.87455708535367,7.20767600064266,0.0140438240136863,0.0328514121201209
"ENSMUSG00000078813",-0.695995763626611,4.25933200824579,7.12585614622788,0.0140820261372077,0.032930412804027
"ENSMUSG00000004630",-1.26895150420572,7.51075144487262,7.21171607656201,0.0141186515572294,0.0330000745936766
"ENSMUSG00000085720",-0.664167076876531,6.48963627632282,7.19714930145195,0.0141206937425996,0.0330000745936766
"ENSMUSG00000022462",0.671902521855829,5.86098539456524,7.19331244203825,0.0141401807348111,0.0330352305413531
"ENSMUSG00000056167",-0.528751786135421,5.90032418640766,7.16094754736984,0.014214780827871,0.0331990828383264
"ENSMUSG00000018363",0.499980425210391,6.05419554698197,7.17813892230271,0.0142521808466514,0.0332759775169619
"ENSMUSG00000039067",-0.528085184530196,7.13182093491135,7.18868998756997,0.0142590165871286,0.033281484869298
"ENSMUSG00000032309",-0.459286948689358,5.30955503635122,7.1141768189881,0.0143106143907697,0.0333914335784627
"ENSMUSG00000087306",-0.649157936656057,4.84994707860124,7.07507096750465,0.0143822330572963,0.0335480139780171
