"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000028484",-1.3122806507876,9.48491181352564,46.0521503077964,9.22877087012349e-07,7.37697186911592e-05
"ENSMUSG00000031711",-1.42217067101442,5.41837978203616,44.0243691615565,9.27180325127922e-07,7.37697186911592e-05
"ENSMUSG00000022008",-1.51108947047365,5.33528309332745,44.1599293479597,9.39973256247912e-07,7.37697186911592e-05
"ENSMUSG00000041671",-1.53407040697538,4.84071585146005,44.9666040737325,9.56808893198243e-07,7.37697186911592e-05
"ENSMUSG00000020863",-1.82761622830355,9.74703271995116,45.825576045614,9.57150687967187e-07,7.37697186911592e-05
"ENSMUSG00000041891",-1.34786738456856,7.25621129397739,44.7284099412332,9.58268942046334e-07,7.37697186911592e-05
"ENSMUSG00000055932",1.48757972744083,7.14019243241213,45.6107313765867,9.66097090487248e-07,7.37697186911592e-05
"ENSMUSG00000020368",-1.58613978680549,9.12476519134362,45.689217444563,9.72942398360344e-07,7.37697186911592e-05
"ENSMUSG00000009927",2.27598650527664,8.59374536338961,45.6726477078714,9.80829806172405e-07,7.37697186911592e-05
"ENSMUSG00000020520",1.89240817995301,4.76646812977994,43.021881027699,1.00456704286788e-06,7.48354610410719e-05
"ENSMUSG00000021681",-1.15533798359819,6.44793857187461,43.3659210113903,1.04525096730424e-06,7.58914009242246e-05
"ENSMUSG00000024188",-1.46678652584262,7.62935582925464,44.5275540486063,1.04566479853446e-06,7.58914009242246e-05
"ENSMUSG00000047945",-1.74664213506672,6.40849975478352,42.9353744226036,1.04784854254874e-06,7.58914009242246e-05
"ENSMUSG00000022185",-1.43555971822925,8.27893125089558,44.2907571745326,1.18024716237725e-06,8.46962688450903e-05
"ENSMUSG00000036390",-1.67111005443791,5.98091959343776,41.9994888970983,1.24097166467152e-06,8.79232991207982e-05
"ENSMUSG00000034488",1.44070427797977,8.8820148084141,44.1492145804623,1.25904475251653e-06,8.79232991207982e-05
"ENSMUSG00000070570",1.55427951673228,8.50473655851409,44.0839124793197,1.27546844972957e-06,8.79232991207982e-05
"ENSMUSG00000027569",-1.40024694061632,5.17947878261142,42.552748897909,1.27700750344073e-06,8.79232991207982e-05
"ENSMUSG00000042529",-1.3273707295517,5.21213065565128,42.3788720146322,1.28896731670683e-06,8.79232991207982e-05
"ENSMUSG00000026185",-1.95067831537657,6.22686163035897,41.7613422426081,1.29265908960519e-06,8.79232991207982e-05
"ENSMUSG00000006304",-1.2909759395672,7.89788667786335,43.4589541325673,1.32178251547689e-06,8.86751030758108e-05
"ENSMUSG00000067288",2.79831841573843,8.78441123332412,43.8131869170081,1.33276486352789e-06,8.86751030758108e-05
"ENSMUSG00000064127",1.68768080804841,5.16890259039548,41.8930671893078,1.3377220867995e-06,8.86751030758108e-05
"ENSMUSG00000040356",-1.57521734972276,4.56524890171531,43.2897179966315,1.37811182154033e-06,9.05847955301554e-05
"ENSMUSG00000038503",-1.46713191014326,5.49114575003367,41.4801453456668,1.43992566196332e-06,9.38591543989756e-05
"ENSMUSG00000018974",-1.45931894410732,5.33917968832146,41.6156862807258,1.45600430088731e-06,9.41228565416571e-05
"ENSMUSG00000015757",-1.05522533574465,6.63682978972866,41.7324903669181,1.47630574642771e-06,9.41263479493705e-05
"ENSMUSG00000029559",-1.3483951010923,7.69597163064025,42.5948380930583,1.48747233932364e-06,9.41263479493705e-05
"ENSMUSG00000000568",-1.22964833955329,8.14075248749034,42.9074335780166,1.49215892939426e-06,9.41263479493705e-05
"ENSMUSG00000023007",-1.43485463221653,5.9520615380873,40.7409619645792,1.55239688149336e-06,9.71427872563282e-05
"ENSMUSG00000003308",-1.18053902703255,6.03182072542821,40.743954381262,1.56566063124557e-06,9.71952179174827e-05
"ENSMUSG00000018707",1.26493030310323,6.35706985669659,42.0694686162637,1.60489563611476e-06,9.88464068164537e-05
"ENSMUSG00000025016",-1.3730518851189,7.0540650743398,41.2914863574575,1.66938253429038e-06,0.00010106463261476
"ENSMUSG00000030330",-1.26521757683387,6.28275999355296,40.4608140683088,1.69099146509069e-06,0.00010106463261476
"ENSMUSG00000001962",-1.49694162796092,6.38242292057875,40.4051979638824,1.69258796373196e-06,0.00010106463261476
"ENSMUSG00000034403",-1.49883564029605,7.73188385989338,41.7998618715563,1.69259356590815e-06,0.00010106463261476
"ENSMUSG00000038628",-1.38312759939647,5.09224771651153,41.0128552658012,1.71598665203147e-06,0.000101568277482001
"ENSMUSG00000001833",-1.45694093114768,8.39569783869397,42.1007997338599,1.7269983258893e-06,0.000101568277482001
"ENSMUSG00000033618",1.24432487937566,7.13545589104996,42.0393010637172,1.75413993648887e-06,0.000102394646143402
"ENSMUSG00000040359",-1.36618019568818,6.83111232604924,40.6991169628714,1.77324715602823e-06,0.000102564575636154
"ENSMUSG00000056050",-1.40556267450605,6.81630050296227,40.5863079008569,1.79573897758644e-06,0.000102564575636154
"ENSMUSG00000042369",-1.45980914201297,4.5544363881897,41.665878377638,1.79789027968223e-06,0.000102564575636154
"ENSMUSG00000044221",-1.34978867499779,6.15725842286137,39.9744346846998,1.80950031165805e-06,0.000102564575636154
"ENSMUSG00000040123",-1.07826618384053,6.87602004256839,40.583206300898,1.90454761967282e-06,0.000106763122758669
"ENSMUSG00000062908",-1.38196241557199,5.31152268584532,40.1078915592522,1.91087154004266e-06,0.000106763122758669
"ENSMUSG00000015176",-1.70263795550954,6.63382006128826,39.6970299089908,1.96108630473092e-06,0.000108653611194246
"ENSMUSG00000098243",1.66858523170666,6.22523305236708,40.9022095959843,1.97248948984697e-06,0.000108653611194246
"ENSMUSG00000020180",-1.07081985108917,7.24115874668485,40.6720147860087,2.00530253191662e-06,0.000109688646186376
"ENSMUSG00000050783",3.99075889587385,5.80798086721447,39.319687818606,2.02291378281308e-06,0.000109883552841416
"ENSMUSG00000037364",-1.65624527570508,6.41344854236415,39.3007954817444,2.06180068327456e-06,0.00011122348237637
"ENSMUSG00000026275",-1.40437706113298,6.9338868566837,39.8999920403043,2.08687706868534e-06,0.000111805153638745
"ENSMUSG00000022789",-1.65672239328808,7.36628009833725,39.8930988596965,2.19745794024172e-06,0.000116734201859135
"ENSMUSG00000074909",-1.32837600994184,4.72233174831615,40.1101267690744,2.22684561188679e-06,0.000116734201859135
"ENSMUSG00000039148",-1.49280391710996,5.87856145382697,38.850518428211,2.22872920843701e-06,0.000116734201859135
"ENSMUSG00000021848",-1.67418382540056,9.32784624431195,40.7866056278555,2.23857456901947e-06,0.000116734201859135
"ENSMUSG00000024211",-2.18504071000186,5.19445520118459,40.1766594514575,2.27404722600937e-06,0.00011697400345657
"ENSMUSG00000034336",-1.39079961374215,6.61679853449684,39.078608078701,2.28854968439799e-06,0.00011697400345657
"ENSMUSG00000028389",-1.28748813676601,6.0545197260666,38.7001447585706,2.29458454125482e-06,0.00011697400345657
"ENSMUSG00000031353",-1.16706525037879,6.7433144589518,39.3416201427768,2.30299111893528e-06,0.00011697400345657
"ENSMUSG00000022263",1.28295440904354,7.23040968201274,40.320288828412,2.38825222021822e-06,0.000120521992687399
"ENSMUSG00000041483",-1.40685285721561,5.43249948718979,38.7377741092445,2.41254872334118e-06,0.000120967667397274
"ENSMUSG00000020462",-1.34451509034108,7.77304564837029,39.8822525044408,2.4288951865142e-06,0.000121011580566332
"ENSMUSG00000076431",-1.71114042240699,5.42757202772844,38.9463690165892,2.45411687991193e-06,0.000121494317940956
"ENSMUSG00000021903",-1.59451146568522,4.92173786458689,39.4175047495608,2.50486613811114e-06,0.000123226810895002
"ENSMUSG00000025413",-1.41121526711493,6.11319201310527,38.1664970166019,2.53834503059899e-06,0.000124093342683408
"ENSMUSG00000026036",-1.8435382489812,5.01946983266467,39.2866688759805,2.59715676545028e-06,0.000125733607087256
"ENSMUSG00000033632",1.78402694567482,6.39579628146431,39.4901348585068,2.61820593199121e-06,0.000125733607087256
"ENSMUSG00000037217",1.18504948918567,6.7906050984284,39.609976629175,2.62011991245496e-06,0.000125733607087256
"ENSMUSG00000037236",-1.65608814205695,8.83416486042562,39.5966685685572,2.73042306546723e-06,0.000130019010618235
"ENSMUSG00000055733",-1.31282023065524,5.3981974191104,37.9818003943022,2.77339222629374e-06,0.000130019010618235
"ENSMUSG00000031539",-1.30243894223926,7.51371631627491,38.9867183427047,2.77466977055177e-06,0.000130019010618235
"ENSMUSG00000027006",-1.3471460404101,5.89434780847394,37.689855276832,2.77591086336554e-06,0.000130019010618235
"ENSMUSG00000025646",-2.1088028743607,4.98411604909733,39.0686048295958,2.88109902168073e-06,0.00013414259849754
"ENSMUSG00000043962",-0.987414045060602,7.54605022019244,38.8284765167399,2.9489486222052e-06,0.000135217807447137
"ENSMUSG00000038175",-2.23976378915272,6.75458246049575,37.3940518423825,2.95435818338208e-06,0.000135217807447137
"ENSMUSG00000022860",-2.19258754973431,6.0184331543223,37.6612638842246,2.95627643485696e-06,0.000135217807447137
"ENSMUSG00000003810",1.51381307038585,6.81199777754068,38.9382476672288,2.99088552272888e-06,0.000135217807447137
"ENSMUSG00000002948",-1.70066019513053,5.86383982625381,37.4053157278741,2.99372079836627e-06,0.000135217807447137
"ENSMUSG00000024853",-1.00144733283654,8.31825761080044,39.0469665968375,3.00791338478674e-06,0.000135217807447137
"ENSMUSG00000046378",-1.56709943912837,4.9405037813886,38.1672115918572,3.12719239751823e-06,0.000139776565333643
"ENSMUSG00000054976",1.63517293440093,9.02367096220446,38.7048520974435,3.25166440308938e-06,0.000144514312278211
"ENSMUSG00000045624",-1.31723425698863,7.22336408890206,37.6744932040123,3.3843280243305e-06,0.000149560529979171
"ENSMUSG00000053025",1.45258151943712,7.8424300337505,38.3201859239484,3.49351817353564e-06,0.00015287800678734
"ENSMUSG00000024587",-1.63876621536436,7.6129076931272,37.6361643050214,3.49848673164585e-06,0.00015287800678734
"ENSMUSG00000059518",-2.69095697451132,7.65713537407473,36.836692636936,3.53275426033083e-06,0.0001532198175434
"ENSMUSG00000028528",1.66937685350913,6.99322890446996,38.0978986277925,3.54548542257165e-06,0.0001532198175434
"ENSMUSG00000097342",2.63658773312183,4.19942043825208,34.4638937567831,3.59785279921511e-06,0.000153806731490941
"ENSMUSG00000025020",1.57078417789074,6.17999901998404,37.5568890739541,3.60573787345075e-06,0.000153806731490941
"ENSMUSG00000028759",-1.55222900214921,7.77507937253329,37.626490714518,3.61805658326938e-06,0.000153806731490941
"ENSMUSG00000023572",-1.0678755787585,6.62275929135157,36.8494584757293,3.66584402832445e-06,0.000154995848592183
"ENSMUSG00000033845",-1.21251240124179,5.70063505389147,36.2602693562388,3.70028466029571e-06,0.000155551462913121
"ENSMUSG00000040667",-1.58110684231471,5.83880841209033,36.2682828264138,3.7187578067954e-06,0.000155551462913121
"ENSMUSG00000079184",-1.209870032488,7.75285567967169,37.5140195957272,3.79045674336104e-06,0.000157707194928564
"ENSMUSG00000023826",2.24741748318132,8.13910569352888,37.8439751233368,3.82498593436285e-06,0.000158301798828498
"ENSMUSG00000008668",2.3180978423572,8.88466075514405,37.7480537222777,3.87893564561927e-06,0.000159689655894915
"ENSMUSG00000031333",-1.22439708376914,6.79029102151807,36.5841478013164,3.90292397881156e-06,0.00015983597571866
"ENSMUSG00000021028",-1.23948883128528,5.70220744994152,35.9562762266141,3.93400777701473e-06,0.000160045987638831
"ENSMUSG00000028248",-1.4055702215781,9.75137505813279,37.6627670886655,3.94897412609236e-06,0.000160045987638831
"ENSMUSG00000032338",-1.1393354367512,5.25800994050297,36.1751832046268,3.98044454819828e-06,0.00016023717245158
"ENSMUSG00000013736",-1.47749493041687,5.41923676456171,36.1991423511623,3.99578328859999e-06,0.00016023717245158
"ENSMUSG00000005609",-1.24148240624237,6.67499715833068,36.3193376674227,4.01514776278569e-06,0.00016023717245158
"ENSMUSG00000027562",-1.31131893908859,8.01001828942136,37.2760507955699,4.0366511589597e-06,0.000160277590687222
"ENSMUSG00000056812",-1.58563273761738,5.42017627474303,36.181041555001,4.07250609234225e-06,0.000160884558860107
"ENSMUSG00000071659",-1.2262404702604,6.99760064643476,36.4916759420331,4.13163340258608e-06,0.000162400183291599
"ENSMUSG00000036825",-1.47344701314478,5.83142701811713,35.681152993482,4.16634458287458e-06,0.000162945736636225
"ENSMUSG00000039740",-1.19548796385302,6.41336415026793,35.8452611574364,4.23608956823708e-06,0.000164849216929107
"ENSMUSG00000071753",1.75572898921284,6.03228291358378,36.6066365751397,4.27522361027675e-06,0.000164949143992095
"ENSMUSG00000068206",-1.16726646526963,5.41014783456372,35.6831514716199,4.2808330644842e-06,0.000164949143992095
"ENSMUSG00000054003",-1.76009373811933,4.44889446883608,37.1582534423775,4.32993306019913e-06,0.000165777939564089
"ENSMUSG00000035851",-1.17115629669345,8.11531552316236,36.966325119738,4.3450740209186e-06,0.000165777939564089
"ENSMUSG00000115231",2.24387703552351,5.13143514570394,35.5043770730219,4.36592374714936e-06,0.000165777939564089
"ENSMUSG00000020483",-1.45833256418494,7.97517080565654,36.7035679090859,4.44146148526121e-06,0.000167831457670112
"ENSMUSG00000106379",1.49488483537873,5.86559928819904,36.0973596288854,4.50842750982139e-06,0.000169542884527995
"ENSMUSG00000046434",1.45937497092026,7.51754070676104,36.8346577950587,4.57879111554791e-06,0.000170942307093967
"ENSMUSG00000034563",-1.24001377409083,6.15383951365739,35.2458000126199,4.58934856682856e-06,0.000170942307093967
"ENSMUSG00000050668",-1.21705014278729,5.80128351471882,35.0244674594369,4.73003139037942e-06,0.000175347419599753
"ENSMUSG00000057421",-1.34885773250609,6.52842967336787,35.2553371699762,4.77768819102512e-06,0.000176278665236785
"ENSMUSG00000030868",-1.42115500152806,5.26541500446378,35.2909365072989,4.91936022898769e-06,0.000180653688784703
"ENSMUSG00000040463",-1.57272413686699,5.38649996009275,35.2017224303852,4.9772860014781e-06,0.000181352707606352
"ENSMUSG00000039770",-1.26794775722688,5.84497749731181,34.7441986926052,5.00717530975263e-06,0.000181352707606352
"ENSMUSG00000078970",-1.57755395727665,4.59930833369696,36.0990965007959,5.0140070874857e-06,0.000181352707606352
"ENSMUSG00000019857",-1.28894504072821,5.89955437765606,34.7201005387933,5.03113494637923e-06,0.000181352707606352
"ENSMUSG00000046668",-1.30401205198405,7.27217201489953,35.6202641042027,5.075682094772e-06,0.000181621938566995
"ENSMUSG00000029554",1.51552661722372,5.46235001865761,35.1253095513823,5.10230454916012e-06,0.000181621938566995
"ENSMUSG00000041133",-1.18023569944016,6.98581872772254,35.4112663985462,5.11949997290794e-06,0.000181621938566995
"ENSMUSG00000008475",-1.38294254432573,5.79292636280124,34.6285903943621,5.15129673075736e-06,0.000181621938566995
"ENSMUSG00000037685",1.42178728149437,7.02426916710228,36.1085720833806,5.15470089003746e-06,0.000181621938566995
"ENSMUSG00000025024",-1.04891571044574,6.13881286564791,34.662088350462,5.23496065604271e-06,0.000182998840940609
"ENSMUSG00000019877",-1.19542037919731,8.44314263088033,36.0710677205272,5.24057023404455e-06,0.000182998840940609
"ENSMUSG00000015837",-1.19747710382175,7.42558139098477,35.5250181956208,5.34888176181652e-06,0.000185303188784841
"ENSMUSG00000024750",-0.985827682753024,7.30549507795368,35.5085279371975,5.37754768355381e-06,0.000185303188784841
"ENSMUSG00000022800",-0.984699862411343,7.31415033334677,35.5117729023438,5.38219654396593e-06,0.000185303188784841
"ENSMUSG00000068739",-1.14363133118354,7.56076983929306,35.5804093253218,5.40132025606543e-06,0.000185303188784841
"ENSMUSG00000029328",-1.42360426522293,8.14819924795411,35.7126909625357,5.46738518040678e-06,0.000185711626631494
"ENSMUSG00000014195",-1.14706500459056,7.22510919459235,35.2603136460392,5.50201891331369e-06,0.000185711626631494
"ENSMUSG00000027433",-1.08197898704202,7.34114274944556,35.374377812909,5.5022135088339e-06,0.000185711626631494
"ENSMUSG00000041278",-1.16327761212115,6.21250505001173,34.4044947094218,5.52067857705228e-06,0.000185711626631494
"ENSMUSG00000042680",1.36376091861309,7.0364911507833,35.7302423395217,5.53193671760905e-06,0.000185711626631494
"ENSMUSG00000038679",2.23427815636005,6.2985279195785,35.4914365734566,5.58457543548477e-06,0.000186008341106372
"ENSMUSG00000024076",1.33575573070177,6.19453570538071,35.2410447482178,5.58833548453047e-06,0.000186008341106372
"ENSMUSG00000038510",-1.37381458479209,5.82367403060362,34.2002749490023,5.61960037600529e-06,0.000186136433607907
"ENSMUSG00000022774",-1.17680600588262,6.03211649488097,34.2069649544845,5.63977688124187e-06,0.000186136433607907
