"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000015176",-1.84404531509661,6.73034102333515,43.1335362385408,8.61534775747464e-07,0.000109224417929009
"ENSMUSG00000027433",-1.56441909293732,7.59083651357407,43.7808733230892,8.64074505248032e-07,0.000109224417929009
"ENSMUSG00000004980",-1.98381356629274,10.2762186930964,45.4436732966714,8.93496022807831e-07,0.000109520951886596
"ENSMUSG00000027067",-1.73380090162405,7.01486317145703,42.5246235937843,9.67275447329978e-07,0.000112217071946678
"ENSMUSG00000032599",-2.22570758274402,7.51771908050075,42.5280657095586,9.70975900651105e-07,0.000112217071946678
"ENSMUSG00000037236",-1.85214683058743,9.06312089611044,44.1018902427709,1.03889830650263e-06,0.000116731768050087
"ENSMUSG00000020994",-2.11196523044381,9.68284248291529,44.1251430490173,1.07767624700299e-06,0.000117816227543976
"ENSMUSG00000021500",-1.67788615547292,7.43306050655307,42.0120375874539,1.13316668903647e-06,0.00012062261203033
"ENSMUSG00000025364",-1.5533074793271,6.70070262368267,41.0896732460066,1.25732608164283e-06,0.000124736426366538
"ENSMUSG00000039630",-2.08788318496956,9.35047234514644,43.0548769229734,1.25870903592092e-06,0.000124736426366538
"ENSMUSG00000024966",-1.66251039266565,7.63782432139401,41.6370010566585,1.26432471718865e-06,0.000124736426366538
"ENSMUSG00000029447",-1.77342252586426,8.32084333929262,42.1070244300913,1.32198590352274e-06,0.000127319832851178
"ENSMUSG00000073158",2.01393337183602,6.3528299735721,39.4272710892091,1.43851761584511e-06,0.000135321017583569
"ENSMUSG00000020462",-1.80660109595293,7.94610113176002,40.988189199319,1.49288294541857e-06,0.000137243443504957
"ENSMUSG00000030092",1.79657063833467,7.63180693879551,42.0403307369742,1.53887697495306e-06,0.000138327941415225
"ENSMUSG00000038175",-2.76392974134314,6.79524372037064,39.8174200569132,1.67389052658386e-06,0.000142360155718402
"ENSMUSG00000027350",-1.60431141776598,8.26385048664378,40.7516558269189,1.71488311295866e-06,0.000142360155718402
"ENSMUSG00000001175",-1.84348396071397,11.5505445141282,41.640832843699,1.72366526897552e-06,0.000142360155718402
"ENSMUSG00000025202",-2.06794225212349,6.84904213396618,39.4358067105782,1.7245111570338e-06,0.000142360155718402
"ENSMUSG00000059518",-3.11992750294515,7.80886348800291,39.0928998462992,1.82493765765421e-06,0.000146084050444242
"ENSMUSG00000020358",-2.07097957867721,7.3507692430229,39.0894074282559,1.84983647664661e-06,0.000146084050444242
"ENSMUSG00000031539",-1.39125714366311,6.83435636481978,39.0615753830456,1.87796554341177e-06,0.000146084050444242
"ENSMUSG00000043962",-1.27211687197513,7.72295540947799,39.7184066747568,1.95374334536659e-06,0.000148203673806832
"ENSMUSG00000033849",-1.5098217516064,7.89596611850106,39.5959065128749,2.01294289855251e-06,0.000148203673806832
"ENSMUSG00000019856",-1.30661142831947,7.07753290727034,38.8178975441089,2.03091087227404e-06,0.000148203673806832
"ENSMUSG00000051223",-2.03638303425037,6.86885636599382,38.533759980043,2.05176903168915e-06,0.000148203673806832
"ENSMUSG00000024109",2.55562151025617,10.4417340898369,40.3159921773244,2.18499218777646e-06,0.000152233104055356
"ENSMUSG00000054728",1.7945799125659,10.3825962437472,40.2624383788237,2.20291193173763e-06,0.000152233104055356
"ENSMUSG00000038398",-1.5828644692375,6.84886444112138,38.0997042854324,2.24291756439705e-06,0.000152233104055356
"ENSMUSG00000022376",1.75443716574497,8.87972607774246,40.2013167702188,2.25809301441813e-06,0.000152233104055356
"ENSMUSG00000028248",-1.63908723898098,10.0953114910476,39.7914540590023,2.39171381733278e-06,0.000156061011098446
"ENSMUSG00000021848",-1.6608642695684,9.36071193576469,39.6241069872564,2.39203527518013e-06,0.000156061011098446
"ENSMUSG00000017144",-1.82244699989712,8.95809984140212,39.0168513607657,2.55303788380079e-06,0.000158462365650232
"ENSMUSG00000063870",-1.56989175093076,8.66017012509487,38.927521721789,2.56318529812649e-06,0.000158462365650232
"ENSMUSG00000034912",2.43967106581578,13.2542481526222,39.3572080885636,2.58721094207521e-06,0.000158462365650232
"ENSMUSG00000024587",-1.55999944396909,7.75070766179015,37.9990896422336,2.62301562568178e-06,0.000158462365650232
"ENSMUSG00000026275",-1.67909687169107,7.06950337378805,37.3447464672012,2.62471656330422e-06,0.000158462365650232
"ENSMUSG00000025016",-1.61938795501001,7.29028765972535,37.4331614559789,2.67381850630671e-06,0.000159052880264863
"ENSMUSG00000071054",-1.73955518467841,7.63224683138586,37.5229054603906,2.73870946314168e-06,0.000160551880846494
