"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000063870",-1.49050161999574,8.48150842009971,31.7913333709809,9.50400834511139e-06,0.000551977988668204
"ENSMUSG00000039148",-1.39535230786422,5.7555790694021,30.4142954007883,9.55295771564965e-06,0.000551977988668204
"ENSMUSG00000052516",1.74066980891656,9.60752409157486,31.7715404701891,9.68706453910472e-06,0.000551977988668204
"ENSMUSG00000028333",-1.20941333635713,7.40374658413041,31.5190629396633,9.80068684104781e-06,0.000551977988668204
"ENSMUSG00000015536",-1.16357332242634,6.91424998179097,31.2577097551576,9.90853657416654e-06,0.000551977988668204
"ENSMUSG00000034336",-1.30585656947237,7.80179763706367,31.361086324782,1.03038716641936e-05,0.000567085370626945
"ENSMUSG00000025060",-1.44564805502349,6.67962055569502,30.7948536014353,1.04904291781632e-05,0.000570479529593446
"ENSMUSG00000061474",2.35897829459041,6.55254310997951,27.8770346968707,1.06667744928809e-05,0.000573245010393883
"ENSMUSG00000067288",2.47425139867429,9.08652029258226,31.130339781191,1.08888594501667e-05,0.00057837569730653
"ENSMUSG00000006304",-1.4738930924556,7.93236014075343,31.038782072747,1.1042923901926e-05,0.000579816969931012
"ENSMUSG00000034152",-1.2770683888076,7.04618073306248,30.6081036968969,1.15841041652558e-05,0.000595239783271465
"ENSMUSG00000070697",-1.61560045765278,5.99949746428981,29.7636371037875,1.159727248493e-05,0.000595239783271465
"ENSMUSG00000036371",-1.2760258429267,9.36168055328245,30.8088836614725,1.18459750407249e-05,0.000600632475678922
"ENSMUSG00000025130",-1.58681056729615,5.75871322817399,29.5167399631529,1.1965314204637e-05,0.000600632475678922
"ENSMUSG00000025024",-1.37680789856763,6.17891870250556,29.7974281511876,1.21865422074281e-05,0.000605088313081863
"ENSMUSG00000041133",-1.39583060744622,7.20100745368695,30.2040922283359,1.27447516457732e-05,0.000626000274385935
"ENSMUSG00000028565",1.83167843763929,9.62118248357066,30.4005807197819,1.30863457885862e-05,0.000630731571056947
"ENSMUSG00000068457",3.65507968531343,6.82890035104885,27.8395520653007,1.32341762223644e-05,0.000630731571056947
"ENSMUSG00000068739",-1.40811825786353,7.54058115358892,30.0981743900987,1.34396711628363e-05,0.000630731571056947
"ENSMUSG00000021149",-1.15635065116635,6.35542399653173,29.5235866890546,1.34613312036151e-05,0.000630731571056947
"ENSMUSG00000014195",-1.40291743012808,7.53269192436193,30.0691429797182,1.35314566470186e-05,0.000630731571056947
"ENSMUSG00000038615",-1.48388101119156,6.79317521202082,29.6303847595372,1.38599562437995e-05,0.000639517981027033
"ENSMUSG00000042699",-1.78281439650773,6.6779541451473,29.4192862736948,1.40286567925563e-05,0.000640829042283971
"ENSMUSG00000033931",-1.35363778268314,5.53230070655537,28.5036015933903,1.43886004156483e-05,0.000649639034283588
"ENSMUSG00000018974",-1.67485834116492,5.28555530645779,28.4543127778507,1.4505950415264e-05,0.000649639034283588
"ENSMUSG00000029447",-1.44633276280059,8.10207133244524,29.714324478306,1.49464903291929e-05,0.000662869590521876
"ENSMUSG00000009927",2.10365273380613,8.84798422328356,29.3262064752595,1.63887712619141e-05,0.000719845260811764
"ENSMUSG00000079641",1.44103023759294,9.30611927619948,29.2748724621304,1.68533847085583e-05,0.000731173721470829
"ENSMUSG00000034135",1.842156421815,7.84855342511324,28.7158746251358,1.69668157784387e-05,0.000731173721470829
"ENSMUSG00000037608",-1.21843437034052,8.16883083897779,29.0600616813749,1.74476831667413e-05,0.000744549335849211
"ENSMUSG00000034488",1.60374103027692,10.4047707835784,29.0378731797974,1.76031804447712e-05,0.000744549335849211
"ENSMUSG00000040667",-1.58040423296215,5.93062179722763,27.9357801407545,1.79522137264067e-05,0.000752345984424089
"ENSMUSG00000027981",-1.6629721713858,7.71916967332532,28.6706297155947,1.85533572146292e-05,0.000770470325058421
"ENSMUSG00000029464",-1.62335690804145,6.21789844809881,27.8934022166947,1.89267522969984e-05,0.00077889553597017
"ENSMUSG00000057421",-1.42749899570851,6.3831324302354,27.9996680379549,1.91202949706811e-05,0.000779834887732781
"ENSMUSG00000041014",2.22074556977945,9.96221463945897,28.6615735039152,1.93595790394055e-05,0.000782606699575259
"ENSMUSG00000054611",1.55561067726217,7.1602998489669,27.3701012390774,2.03344911880639e-05,0.000811533967684439
"ENSMUSG00000037266",-1.37994484102297,8.85332459488995,28.3948049846573,2.04304742302344e-05,0.000811533967684439
"ENSMUSG00000053641",1.69210953356789,7.07752703639255,26.9942892031473,2.07147436067452e-05,0.000815732317203551
"ENSMUSG00000021420",1.87887160582495,6.27269286722334,25.2420788656771,2.22038087133211e-05,0.000866897420533767
"ENSMUSG00000029328",-1.121965020244,7.96160018171997,27.8783359916583,2.28854321132408e-05,0.000885937744858337
"ENSMUSG00000022752",-1.26037521776455,7.26179740492066,27.6726605478885,2.32010205973173e-05,0.000890607244441559
"ENSMUSG00000030512",-1.19217204759122,6.09956597350185,26.9476311886846,2.35481088475535e-05,0.000896398010130203
"ENSMUSG00000001569",-1.60827091699072,5.12610092388698,25.949255055374,2.65876766826124e-05,0.00100056636419253
"ENSMUSG00000031099",-1.47583757360078,6.7318691889431,26.7645412677528,2.70819859119295e-05,0.00100056636419253
"ENSMUSG00000021198",1.6826693356627,7.55348124270927,26.5625253798063,2.71330650705523e-05,0.00100056636419253
"ENSMUSG00000031201",-1.46488538362428,6.16757375652997,26.4071984196565,2.73104393677965e-05,0.00100056636419253
"ENSMUSG00000036356",2.78358600338397,7.58116526615803,25.3507004301385,2.73797713494015e-05,0.00100056636419253
"ENSMUSG00000024188",-1.6049926730459,7.44386428733333,26.8445402406785,2.81275268594104e-05,0.00101611431081153
"ENSMUSG00000032181",-1.17779396769773,8.48665990994129,27.0120070500855,2.82501132821946e-05,0.00101611431081153
"ENSMUSG00000034403",-1.23652482656214,7.66349667308684,26.8841234378126,2.86460970216654e-05,0.00102180239600103
"ENSMUSG00000034910",-1.41789587145857,5.75615236722315,25.8733889375728,2.88556280832165e-05,0.00102180239600103
