gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000076617,-1.7592814,0.9455149258323556,1.0,-0.06834007
ENSMUSG00000040747,0.03825473,0.9454853128460476,1.0,-0.06837727
ENSMUSG00000060424,-0.9841229,0.945302486513339,1.0,-0.06860695
ENSMUSG00000028174,-1.2783799,0.9453003406814496,1.0,-0.06860965
ENSMUSG00000042436,-0.44268823,0.9452624668139369,1.0,-0.06865723
ENSMUSG00000085826,-0.036700353,0.9452524350878813,1.0,-0.068669826
ENSMUSG00000042251,-1.0760477,0.9450758888606966,1.0,-0.06889162
ENSMUSG00000086918,-0.12511665,0.9450677885059371,1.0,-0.0689018
ENSMUSG00000018589,-0.1263628,0.9450561476087126,1.0,-0.06891642
ENSMUSG00000052160,-0.56727713,0.9450438629879595,1.0,-0.068931855
ENSMUSG00000085892,-16.706324,0.9449084111590098,1.0,-0.06910202
ENSMUSG00000106583,-16.890182,0.9449084111590098,1.0,-0.06910202
ENSMUSG00000046782,-0.8612644,0.9448683928242722,1.0,-0.069152296
ENSMUSG00000025588,-0.04695195,0.9447285979646723,1.0,-0.06932793
ENSMUSG00000025333,-1.367182,0.9446956074841852,1.0,-0.069369376
ENSMUSG00000006311,-1.4896556,0.9446955001982245,1.0,-0.06936951
ENSMUSG00000067297,-1.6517808,0.9446949637684361,1.0,-0.06937018
ENSMUSG00000109729,-1.8567138,0.9446941054808267,1.0,-0.06937126
ENSMUSG00000100192,-2.2185156,0.9446930326214052,1.0,-0.06937261
ENSMUSG00000087334,-0.38732183,0.9446634753838038,1.0,-0.06940974
ENSMUSG00000086310,-0.2872245,0.9446620806702998,1.0,-0.069411494
ENSMUSG00000050994,0.43149132,0.9446215804098562,1.0,-0.069462374
ENSMUSG00000090231,-0.5202664,0.9444293804649635,1.0,-0.06970385
ENSMUSG00000085505,-0.023302346,0.944392528653885,1.0,-0.069750145
ENSMUSG00000029343,-0.85942787,0.9442676517864463,1.0,-0.06990704
ENSMUSG00000026822,-1.2481809,0.9442649697381553,1.0,-0.06991041
ENSMUSG00000116551,-1.2361331,0.9442621804086029,1.0,-0.06991391
ENSMUSG00000055172,-1.7393575,0.944259391079734,1.0,-0.06991742
ENSMUSG00000079654,-0.53123677,0.9440537872417141,1.0,-0.07017574
ENSMUSG00000044938,-0.6491938,0.9440536799617893,1.0,-0.07017587
ENSMUSG00000116628,-0.027837371,0.9440515343635075,1.0,-0.07017857
ENSMUSG00000099825,-0.32805228,0.9440163466096128,1.0,-0.07022277
ENSMUSG00000090861,0.11965673,0.9440029903108945,1.0,-0.07023956
ENSMUSG00000024965,0.15786754,0.9438716273930641,1.0,-0.070404604
ENSMUSG00000026656,-0.9876648,0.9438324709180997,1.0,-0.0704538
ENSMUSG00000110258,-0.40171835,0.9438265170002301,1.0,-0.07046128
ENSMUSG00000040247,-0.16639438,0.9438150919233776,1.0,-0.07047564
ENSMUSG00000086587,-0.70427984,0.9435582721236079,1.0,-0.070798315
ENSMUSG00000043897,-0.12708622,0.9435449163669639,1.0,-0.070815094
ENSMUSG00000100480,-1.404377,0.9434429518567029,1.0,-0.070943214
ENSMUSG00000116813,-1.4364905,0.9434418791155952,1.0,-0.07094456
ENSMUSG00000097901,-2.2177136,0.9434389827151165,1.0,-0.0709482
ENSMUSG00000084758,-1.4089274,0.9432207893653352,1.0,-0.07122236
ENSMUSG00000075591,0.038663298,0.9431558900015189,1.0,-0.071303904
ENSMUSG00000116717,-0.38040403,0.9431501509850214,1.0,-0.071311116
ENSMUSG00000022383,-0.15272544,0.9431089052430152,1.0,-0.071362935
ENSMUSG00000116376,-0.6618051,0.9430122545701467,1.0,-0.07148438
ENSMUSG00000026807,-0.13460287,0.9430100019007572,1.0,-0.07148721
ENSMUSG00000028581,-0.36960065,0.9429884942945411,1.0,-0.071514234
ENSMUSG00000117287,-0.07947145,0.9429880652155381,1.0,-0.07151478
ENSMUSG00000097160,-1.0817872,0.9429430120123242,1.0,-0.07157139
ENSMUSG00000078630,0.026023675,0.942939686664081,1.0,-0.07157557
ENSMUSG00000035041,-0.17659892,0.9429083104433368,1.0,-0.07161499
ENSMUSG00000086504,-0.09572629,0.942734857858784,1.0,-0.07183294
ENSMUSG00000070524,-16.896597,0.9426168108217251,1.0,-0.07198127
ENSMUSG00000117437,-17.064356,0.9426168108217251,1.0,-0.07198127
ENSMUSG00000106321,-1.3480885,0.9425721345570542,1.0,-0.07203741
ENSMUSG00000050860,-1.4635824,0.9424041577104285,1.0,-0.07224849
ENSMUSG00000116695,-1.5788836,0.9424041577104285,1.0,-0.07224849
ENSMUSG00000111049,-1.8286608,0.9424025487491758,1.0,-0.07225051
ENSMUSG00000116789,-1.7460034,0.9424024414851007,1.0,-0.07225064
ENSMUSG00000023153,-1.7119411,0.9424021196928815,1.0,-0.07225105
ENSMUSG00000112093,-2.2034194,0.9424014761084712,1.0,-0.07225186
ENSMUSG00000054999,-2.0296562,0.9424013688444065,1.0,-0.07225199
ENSMUSG00000117185,-0.6334186,0.942363236535609,1.0,-0.07229991
ENSMUSG00000118415,-0.6595198,0.942349882213968,1.0,-0.07231669
ENSMUSG00000035370,-0.015327366,0.9423321837403794,1.0,-0.07233893
ENSMUSG00000021622,-0.08061013,0.9423224227762182,1.0,-0.072351195
ENSMUSG00000030110,-0.1311328,0.9423116964519648,1.0,-0.07236467
ENSMUSG00000035805,0.29512745,0.9422653052200696,1.0,-0.072422974
ENSMUSG00000090016,-0.19259104,0.9422572068863687,1.0,-0.072433144
ENSMUSG00000071550,-0.9984502,0.942189148940435,1.0,-0.07251867
ENSMUSG00000086396,-1.747495,0.9421863601289545,1.0,-0.07252217
ENSMUSG00000027359,-2.107928,0.9421845366756775,1.0,-0.072524466
ENSMUSG00000117066,-0.23218478,0.942118248991769,1.0,-0.07260776
ENSMUSG00000095500,-0.802119,0.941976289581067,1.0,-0.07278615
ENSMUSG00000026873,-1.0589957,0.941975431501827,1.0,-0.07278723
ENSMUSG00000027318,-2.1386707,0.9419641692180458,1.0,-0.07280138
ENSMUSG00000040488,-0.19973342,0.9419225524986592,1.0,-0.072853684
ENSMUSG00000097816,-1.2778591,0.9417528158471362,1.0,-0.07306698
ENSMUSG00000069372,-1.4811388,0.9417494908585545,1.0,-0.07307116
ENSMUSG00000041390,-0.07817415,0.941667492671191,1.0,-0.07317421
ENSMUSG00000087501,-0.08578992,0.9416155804692605,1.0,-0.073239446
ENSMUSG00000047692,-0.30280486,0.9415684414015896,1.0,-0.07329868
ENSMUSG00000097240,-0.67274475,0.9415436116905569,1.0,-0.07332988
ENSMUSG00000040483,0.1037107,0.9415313309257521,1.0,-0.07334532
ENSMUSG00000097308,-0.2534717,0.9415111132777311,1.0,-0.073370725
ENSMUSG00000073067,0.12304193,0.94140305407423,1.0,-0.07350652
ENSMUSG00000031645,-1.9814433,0.9413650325067046,1.0,-0.07355431
ENSMUSG00000100811,-1.8719723,0.9413650325067046,1.0,-0.07355431
ENSMUSG00000117893,-2.0187788,0.9413650325067046,1.0,-0.07355431
ENSMUSG00000069385,-1.8999903,0.9413650325067046,1.0,-0.07355431
ENSMUSG00000073802,-2.4098892,0.9413648179989452,1.0,-0.073554575
ENSMUSG00000039133,-3.269783,0.9413641744756925,1.0,-0.07355538
ENSMUSG00000092182,-0.5849961,0.9412781572122964,1.0,-0.07366348
ENSMUSG00000086944,0.105154425,0.9412542934419736,1.0,-0.07369347
ENSMUSG00000117628,-0.06252783,0.9412346125744468,1.0,-0.073718205
ENSMUSG00000068079,-1.389422,0.9411513848884923,1.0,-0.0738228
ENSMUSG00000091705,-1.5861589,0.9411508486297119,1.0,-0.073823474
ENSMUSG00000110517,-2.4052927,0.9411483818396656,1.0,-0.073826574
ENSMUSG00000038403,-2.4280217,0.9411462368053019,1.0,-0.07382927
ENSMUSG00000028071,-3.5385833,0.9411438772679948,1.0,-0.073832236
ENSMUSG00000024395,-0.20146331,0.9411272532697914,1.0,-0.07385313
ENSMUSG00000004655,-0.51531565,0.9411056957361265,1.0,-0.07388022
ENSMUSG00000054594,-0.3488311,0.9409722759410375,1.0,-0.07404789
ENSMUSG00000037140,-1.159344,0.940934953014974,1.0,-0.0740948
ENSMUSG00000047867,-1.4217442,0.9409337732694255,1.0,-0.074096285
ENSMUSG00000079466,-1.8874434,0.9409316282778513,1.0,-0.07409898
ENSMUSG00000084999,-0.2952593,0.9408341924876189,1.0,-0.07422143
ENSMUSG00000038257,-0.08442279,0.9407227617778854,1.0,-0.07436147
ENSMUSG00000113989,-0.8491904,0.9407209921946409,1.0,-0.0743637
ENSMUSG00000111303,-0.8673452,0.9407187399982074,1.0,-0.07436653
ENSMUSG00000087629,-1.8171626,0.9407106964433867,1.0,-0.07437664
ENSMUSG00000020299,-0.53808594,0.9406746613920386,1.0,-0.07442193
ENSMUSG00000115420,-0.7633158,0.9406634004633965,1.0,-0.07443608
ENSMUSG00000039238,-0.5535188,0.9406089191857337,1.0,-0.074504554
ENSMUSG00000040525,-0.017675336,0.940597175718388,1.0,-0.074519314
ENSMUSG00000056737,-0.950654,0.9405055342184461,1.0,-0.074634485
ENSMUSG00000046314,0.13346456,0.940502906708994,1.0,-0.074637786
ENSMUSG00000044156,-1.0336356,0.9405014588979399,1.0,-0.07463961
ENSMUSG00000027962,-0.04914095,0.9405014588979399,1.0,-0.07463961
ENSMUSG00000087151,0.11057218,0.9403736233198693,1.0,-0.074800275
ENSMUSG00000116913,-17.20517,0.9403256853739943,1.0,-0.07486052
ENSMUSG00000073573,-16.678444,0.9403256853739943,1.0,-0.07486052
ENSMUSG00000106894,-0.40155956,0.9403248810478871,1.0,-0.074861534
ENSMUSG00000039753,0.17758383,0.94029597897017,1.0,-0.07489786
ENSMUSG00000037188,-0.19723621,0.9402631626062004,1.0,-0.0749391
ENSMUSG00000052595,0.2939823,0.9402553338807592,1.0,-0.074948944
ENSMUSG00000090387,-0.17671818,0.9401861625165073,1.0,-0.075035885
ENSMUSG00000085561,-1.1073289,0.9401135062593573,1.0,-0.0751272
ENSMUSG00000113010,-2.4569035,0.9401109324675039,1.0,-0.07513043
ENSMUSG00000052955,-0.25736976,0.9400829961420103,1.0,-0.07516555
ENSMUSG00000042895,-0.41301697,0.940080851321603,1.0,-0.075168245
ENSMUSG00000087575,-0.10898417,0.9400549526494989,1.0,-0.075200796
ENSMUSG00000027261,-0.22867619,0.9400525397329657,1.0,-0.07520383
ENSMUSG00000031841,0.39201164,0.9400357029529185,1.0,-0.07522499
ENSMUSG00000109398,0.27344343,0.9399722167368029,1.0,-0.075304784
ENSMUSG00000037942,-0.1269285,0.9399188113977123,1.0,-0.075371906
ENSMUSG00000047407,-1.7438122,0.9398960766767048,1.0,-0.07540048
ENSMUSG00000100302,-0.71644413,0.9398465323129002,1.0,-0.07546275
ENSMUSG00000029288,-1.1837882,0.9396830482889205,1.0,-0.07566824
