gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000049252,6.68863,0.0,0.0,86.658066
ENSMUSG00000047907,7.472064,0.0,0.0,82.678215
ENSMUSG00000034755,8.341263,0.0,0.0,81.369125
ENSMUSG00000030270,8.841403,0.0,0.0,80.52581
ENSMUSG00000016150,8.764734,0.0,0.0,80.07531
ENSMUSG00000027827,4.3222365,0.0,0.0,77.10576
ENSMUSG00000052551,4.8983097,0.0,0.0,76.73506
ENSMUSG00000057132,4.0467997,0.0,0.0,76.70494
ENSMUSG00000063626,3.8805945,0.0,0.0,76.36176
ENSMUSG00000052727,2.9096787,0.0,0.0,75.761955
ENSMUSG00000059146,6.985114,0.0,0.0,74.69606
ENSMUSG00000108600,6.7470946,0.0,0.0,72.01165
ENSMUSG00000027834,3.7171628,0.0,0.0,69.56705
ENSMUSG00000051177,3.8936517,0.0,0.0,69.30447
ENSMUSG00000020297,5.7036915,0.0,0.0,68.99756
ENSMUSG00000040003,1.7695123,0.0,0.0,63.091576
ENSMUSG00000038156,6.626879,0.0,0.0,57.608963
ENSMUSG00000000416,2.4095392,0.0,0.0,57.3419
ENSMUSG00000044349,2.49368,0.0,0.0,56.49522
ENSMUSG00000040452,2.3386772,0.0,0.0,56.31713
ENSMUSG00000062151,2.361326,0.0,0.0,56.008274
ENSMUSG00000020598,3.0023904,0.0,0.0,55.33944
ENSMUSG00000028832,2.6190088,0.0,0.0,55.275524
ENSMUSG00000022311,2.6209188,0.0,0.0,54.98986
ENSMUSG00000032036,3.2005415,0.0,0.0,54.829216
ENSMUSG00000036800,1.725668,0.0,0.0,53.767868
ENSMUSG00000049148,8.449165,0.0,0.0,53.561787
ENSMUSG00000041734,7.0204687,0.0,0.0,53.44852
ENSMUSG00000061911,2.040794,0.0,0.0,52.074184
ENSMUSG00000024109,2.0881228,0.0,0.0,51.80239
ENSMUSG00000021676,8.783395,0.0,0.0,50.898277
ENSMUSG00000064115,1.5490361,0.0,0.0,50.885452
ENSMUSG00000052512,4.755444,0.0,0.0,50.82785
ENSMUSG00000032076,1.4237549,0.0,0.0,50.713894
ENSMUSG00000021719,2.2952166,0.0,0.0,50.51539
ENSMUSG00000046844,3.1954098,0.0,0.0,50.415615
ENSMUSG00000021699,2.3134136,0.0,0.0,50.158348
ENSMUSG00000026872,1.9354538,0.0,0.0,49.64873
ENSMUSG00000025576,5.4699187,0.0,0.0,49.09165
ENSMUSG00000058589,2.223583,0.0,0.0,48.84828
ENSMUSG00000052889,1.8625476,0.0,0.0,48.8121
ENSMUSG00000031626,2.0446012,0.0,0.0,48.05703
ENSMUSG00000034295,2.3093758,0.0,0.0,47.99992
ENSMUSG00000030102,4.169234,0.0,0.0,47.963245
ENSMUSG00000026833,2.225991,0.0,0.0,47.11571
ENSMUSG00000091519,5.982555,0.0,0.0,47.046413
ENSMUSG00000042348,2.4159725,0.0,0.0,46.684788
ENSMUSG00000070695,2.509198,0.0,0.0,46.48464
ENSMUSG00000059187,8.167525,0.0,0.0,45.68995
ENSMUSG00000022454,4.9714518,0.0,0.0,45.44932
ENSMUSG00000005338,1.9376184,0.0,0.0,45.33451
ENSMUSG00000054640,1.8840613,0.0,0.0,45.311646
ENSMUSG00000024064,2.8047352,0.0,0.0,45.026917
ENSMUSG00000021373,2.5592527,0.0,0.0,44.87842
ENSMUSG00000026482,3.5159826,0.0,0.0,44.391987
ENSMUSG00000021338,2.4528835,0.0,0.0,44.303333
ENSMUSG00000037492,3.8429744,0.0,0.0,44.19477
ENSMUSG00000030306,2.3722334,0.0,0.0,44.142223
ENSMUSG00000033981,1.4236127,0.0,0.0,43.411263
ENSMUSG00000074415,5.399121,0.0,0.0,43.28284
ENSMUSG00000038811,1.720712,0.0,0.0,43.217674
ENSMUSG00000036339,2.6159918,0.0,0.0,43.12672
ENSMUSG00000061080,1.8417685,0.0,0.0,42.639156
ENSMUSG00000009647,1.5016049,0.0,0.0,42.364616
ENSMUSG00000040896,2.2237847,0.0,0.0,42.310307
ENSMUSG00000032384,1.4623193,0.0,0.0,42.02068
ENSMUSG00000029544,1.428614,0.0,0.0,41.940907
ENSMUSG00000059149,2.0957286,0.0,0.0,41.892246
ENSMUSG00000040037,1.0921953,0.0,0.0,41.634068
ENSMUSG00000073565,2.1378164,0.0,0.0,41.58952
ENSMUSG00000109127,7.8858333,0.0,0.0,41.462173
ENSMUSG00000038115,3.0208528,0.0,0.0,41.41395
ENSMUSG00000047766,2.3861682,0.0,0.0,41.391315
ENSMUSG00000003279,2.7337375,0.0,0.0,41.37138
ENSMUSG00000039579,2.514944,0.0,0.0,40.769962
ENSMUSG00000017707,1.9430702,0.0,0.0,40.7471
ENSMUSG00000033510,1.7526295,0.0,0.0,40.56884
ENSMUSG00000050663,3.8777542,0.0,0.0,40.465683
ENSMUSG00000046402,3.2657535,0.0,0.0,40.095768
ENSMUSG00000037872,1.9541448,0.0,0.0,40.089867
ENSMUSG00000036766,2.968512,0.0,0.0,39.944977
ENSMUSG00000107638,4.619773,0.0,0.0,39.92723
ENSMUSG00000034573,6.3339233,0.0,0.0,39.69606
ENSMUSG00000046447,2.4437387,0.0,0.0,39.655106
ENSMUSG00000036309,1.5190117,0.0,0.0,39.607567
ENSMUSG00000069601,1.1002429,0.0,0.0,39.131634
ENSMUSG00000031772,5.0419393,0.0,0.0,38.91181
ENSMUSG00000040420,1.8404313,0.0,0.0,38.73771
ENSMUSG00000019876,3.6926804,0.0,0.0,38.725437
ENSMUSG00000003992,1.2658414,0.0,0.0,38.61287
ENSMUSG00000048490,1.8996334,0.0,0.0,38.102543
ENSMUSG00000041986,1.5038096,0.0,0.0,37.91393
ENSMUSG00000058799,1.4171703,4.991453644224339e-305,1.150332561432248e-302,37.331875
ENSMUSG00000052534,1.5017911,9.039321825115784e-305,2.0683259667554218e-302,37.315975
ENSMUSG00000032238,0.8773877,3.1853320008457e-303,7.236803213836252e-301,37.220463
ENSMUSG00000021098,1.2539539,1.3666024019534318e-297,3.0829395312800167e-295,36.870625
ENSMUSG00000031642,3.5127535,1.9862302130767006e-296,4.449433471727204e-294,36.798016
ENSMUSG00000051951,2.1446483,1.4423368691595255e-294,3.1864702942521544e-292,36.681465
ENSMUSG00000072235,0.98762715,4.095034804355941e-294,8.984955131694399e-292,36.653027
ENSMUSG00000056091,2.04835,2.275901776035655e-293,4.959607992756882e-291,36.606236
ENSMUSG00000031343,5.319908,2.767129471253493e-293,5.989339559603676e-291,36.600903
ENSMUSG00000006651,1.2823356,8.123219171317886e-293,1.7464376035838735e-290,36.571487
ENSMUSG00000028351,6.594922,6.204478707614614e-284,1.3162534497995137e-281,36.008293
ENSMUSG00000022332,0.9045017,5.287987656118024e-282,1.1144433985268735e-279,35.884724
ENSMUSG00000074505,1.6946672,7.031692525350909e-281,1.472243387954843e-278,35.8126
ENSMUSG00000052713,1.147408,6.589404093078261e-280,1.3706816280368117e-277,35.75011
ENSMUSG00000059810,1.685783,1.4080717800284544e-276,2.8730045478618796e-274,35.53517
ENSMUSG00000031523,1.4161983,3.840836473354738e-276,7.787174404268714e-274,35.506943
ENSMUSG00000029713,2.727762,8.614444264512592e-274,1.735566714272933e-271,35.35429
ENSMUSG00000049184,1.5502472,6.809603632318539e-272,1.3548996444577148e-269,35.230564
ENSMUSG00000032202,3.184434,5.876027475050382e-271,1.161930025529407e-268,35.169388
ENSMUSG00000032452,2.116542,4.16410174004364e-264,8.183609517825642e-262,34.718353
ENSMUSG00000042453,1.3590158,1.0440876886072957e-256,2.002772755499767e-254,34.224525
ENSMUSG00000028707,8.183186,1.2373261092446002e-255,2.359315749020329e-253,34.15227
ENSMUSG00000061576,1.2537539,1.4152288389855208e-254,2.6667906251801277e-252,34.080902
ENSMUSG00000092083,1.474698,1.832032839870736e-251,3.4320081866911787e-249,33.87017
ENSMUSG00000027238,2.0074384,9.997185056581449e-251,1.8619175936193612e-248,33.82008
ENSMUSG00000021270,0.79399556,2.2753326489579085e-249,4.2131795420068e-247,33.72763
ENSMUSG00000029245,1.3683968,2.616908384085997e-245,4.790288181474904e-243,33.449505
ENSMUSG00000024857,1.5958602,1.000789362698381e-241,1.8010835081280862e-239,33.202194
ENSMUSG00000030257,1.472254,1.4998510753508387e-240,2.6841468909379198e-238,33.120632
ENSMUSG00000058672,1.3656868,1.4296286557706941e-239,2.5442624643865786e-237,33.05255
ENSMUSG00000002881,2.1967535,3.978857759076776e-236,6.964957893675707e-234,32.811935
ENSMUSG00000041923,2.059077,4.276545763018974e-232,7.405127944462152e-230,32.528072
ENSMUSG00000054863,4.7346625,3.5713577947146e-231,6.150799763219758e-229,32.462822
ENSMUSG00000085139,1.7139502,2.038294708765403e-230,3.491696935860477e-228,32.409172
ENSMUSG00000069662,2.2323658,1.9730436304221206e-228,3.36194040728416e-226,32.26791
ENSMUSG00000023004,1.1802613,8.873065105296765e-228,1.4959987767530346e-225,32.22133
ENSMUSG00000025255,1.2106136,1.5184160150637429e-227,2.546646001390154e-225,32.204666
ENSMUSG00000015850,5.818288,2.0399870085774307e-224,3.403590824623407e-222,31.980438
ENSMUSG00000026058,2.888971,3.4065477269139053e-224,5.6541632064228e-222,31.964417
ENSMUSG00000026748,1.7268839,1.2499606810544234e-221,2.0533969465075588e-219,31.77932
ENSMUSG00000020844,1.791072,2.863162152519611e-219,4.679517162949654e-217,31.608038
ENSMUSG00000044164,1.8361123,4.887558758379149e-219,7.947617120097342e-217,31.591131
ENSMUSG00000033578,2.0108218,1.0912208989477473e-217,1.7654631452975827e-215,31.492765
ENSMUSG00000073514,2.1691968,1.923278263986793e-211,3.0959947692740166e-209,31.033194
ENSMUSG00000097545,1.0125474,3.42787828554598e-205,5.436071930652471e-203,30.566362
ENSMUSG00000032294,0.7055163,2.6700090038442867e-200,4.151993613065431e-198,30.196037
ENSMUSG00000023236,0.81547743,6.598066328869572e-200,1.016165657591384e-197,30.166094
ENSMUSG00000027340,1.465726,1.717715087203959e-199,2.6327887609326136e-197,30.134396
ENSMUSG00000025892,1.5345789,3.183619122255803e-198,4.810568630299169e-196,30.03746
ENSMUSG00000021313,1.0911999,8.587911928967244e-197,1.285538180993162e-194,29.927687
ENSMUSG00000033192,3.131188,7.039585317464422e-196,1.044009611387293e-193,29.857388
ENSMUSG00000028496,1.5861651,6.672351768392534e-195,9.849867122059283e-193,29.782051
ENSMUSG00000030465,1.6203331,4.835914757136885e-194,7.106132721565275e-192,29.715546
ENSMUSG00000025558,2.0533333,4.9444860868726085e-192,7.232496224058317e-190,29.559591
ENSMUSG00000042873,1.7698727,6.0623803909046e-191,8.82737697464718e-189,29.474775
ENSMUSG00000037876,1.0979588,4.714488469884191e-190,6.83366170336064e-188,29.405184
ENSMUSG00000074305,2.6590626,1.0090000815029387e-189,1.4559598473362674e-187,29.379326
ENSMUSG00000043456,1.0641432,1.9408074229467246e-188,2.78797421464912e-186,29.27863
ENSMUSG00000036155,1.6362829,5.2327785398857327e-188,7.48334052440623e-186,29.244774
ENSMUSG00000052387,1.4876422,1.3440078336035216e-187,1.913508752962454e-185,29.212538
ENSMUSG00000030350,2.0595517,4.384415651908579e-186,6.214618185541566e-184,29.093136
ENSMUSG00000035864,0.48812252,1.0532492505273432e-184,1.4863342066692914e-182,28.983791
ENSMUSG00000027130,1.2095584,5.016652219497363e-183,7.048396368393796e-181,28.850346
ENSMUSG00000021314,0.81799185,7.522019059099991e-179,1.04765373277917e-176,28.51552
ENSMUSG00000046709,1.1988641,3.611661512178206e-178,5.0084833281868676e-176,28.460514
ENSMUSG00000049583,0.9768729,6.813176697472798e-178,9.40746992788119e-176,28.438232
ENSMUSG00000037143,3.4801528,9.296501131079035e-178,1.2781292585106686e-175,28.427315
ENSMUSG00000041653,1.8231118,1.0843070822872263e-177,1.484388592905513e-175,28.421907
ENSMUSG00000034109,2.1595,2.845108158797304e-177,3.8783061599537376e-175,28.387989
ENSMUSG00000028552,1.497611,4.052424288161084e-177,5.500650832497974e-175,28.375542
ENSMUSG00000052372,3.2519667,1.5358994559972874e-176,2.0672690408998783e-174,28.328606
ENSMUSG00000029108,1.2439784,2.5187610476357444e-175,3.3619163083318095e-173,28.229815
ENSMUSG00000003134,2.4450955,6.441040202002828e-174,8.526127348386719e-172,28.114899
ENSMUSG00000059824,0.86318386,3.6876566686309725e-173,4.861333075017472e-171,28.052845
ENSMUSG00000040270,1.5064721,2.382518673314308e-171,3.1151674767734917e-169,27.90405
ENSMUSG00000049092,1.4261072,4.074973487482774e-170,5.28492715376612e-168,27.802244
