gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000027273,0.3146885,1.3815171318058478e-10,4.779213801324895e-09,6.417917
ENSMUSG00000079037,0.64017403,1.9333507291002536e-10,6.666626184714481e-09,6.366544
ENSMUSG00000017723,4.7886596,2.047575376657474e-10,7.01519033324551e-09,6.3577294
ENSMUSG00000032624,1.7121795,2.4946254598463175e-10,8.492330709959291e-09,6.327316
ENSMUSG00000028051,1.7476479,2.62441223380979e-10,8.896340899244741e-09,6.3194823
ENSMUSG00000034403,1.2512221,2.9116075856507845e-10,9.838653734044013e-09,6.3034134
ENSMUSG00000051022,3.9132502,3.2762451726639335e-10,1.1001177972863358e-08,6.2851086
ENSMUSG00000049420,1.4818145,3.8665934717938477e-10,1.2875515101397517e-08,6.2593203
ENSMUSG00000027577,3.009275,4.80754499743627e-10,1.5909596740482795e-08,6.225261
ENSMUSG00000071234,3.3377688,5.087818503656661e-10,1.6785085267367404e-08,6.2163715
ENSMUSG00000005125,2.2297368,5.285957897804189e-10,1.742082050393615e-08,6.210371
ENSMUSG00000035279,2.1572134,6.805145197682112e-10,2.2154067201478532e-08,6.170553
ENSMUSG00000022311,0.9271657,8.677793792272957e-10,2.8050902758998175e-08,6.1320057
ENSMUSG00000007653,1.5273575,9.897650901064902e-10,3.1929642393223876e-08,6.111052
ENSMUSG00000026797,0.6251844,1.0961682629183247e-09,3.5220315079564304e-08,6.094738
ENSMUSG00000040797,0.89082175,1.2633201056249652e-09,4.042876749609404e-08,6.0719934
ENSMUSG00000028214,1.0508814,1.748704546328517e-09,5.5408507850729685e-08,6.01958
ENSMUSG00000028484,0.48989323,1.8238778724031122e-09,5.7733304115179146e-08,6.012763
ENSMUSG00000019790,0.8170167,2.2463790301423713e-09,7.013694527444515e-08,5.9789085
ENSMUSG00000027253,4.091619,3.029491624263879e-09,9.358412217132989e-08,5.929992
ENSMUSG00000021240,1.8548179,3.2788015660254593e-09,1.0079954833594968e-07,5.916993
ENSMUSG00000040459,0.68183345,3.789070495254853e-09,1.1615223372726695e-07,5.893148
ENSMUSG00000026259,2.802399,3.873180156608745e-09,1.1861706800841734e-07,5.88952
ENSMUSG00000031990,1.3817716,5.599903566080461e-09,1.6923331210926557e-07,5.8282876
ENSMUSG00000024302,1.8981411,5.7670757913666355e-09,1.7379351448790105e-07,5.8233757
ENSMUSG00000020358,1.6234778,7.069348989013647e-09,2.1105267988263107e-07,5.789269
ENSMUSG00000059518,1.544643,7.490973784622923e-09,2.2322405043405646e-07,5.7795296
ENSMUSG00000040268,1.2149985,7.850457070768088e-09,2.3328528924395632e-07,5.771638
ENSMUSG00000018169,2.6395967,1.1305708799786341e-08,3.322633721948217e-07,5.709878
ENSMUSG00000022285,0.88261694,1.2282890441567649e-08,3.5999095371013543e-07,5.6957526
ENSMUSG00000045763,2.3484027,1.2338549298164138e-08,3.6129167113106946e-07,5.694981
ENSMUSG00000017314,1.1119733,1.5673899412253893e-08,4.5479863566317136e-07,5.654019
ENSMUSG00000071862,2.6746635,1.6378719723384928e-08,4.7396197616884624e-07,5.646458
ENSMUSG00000091337,0.7460376,1.6566214865741417e-08,4.789549882754157e-07,5.6445
ENSMUSG00000021010,1.5014601,1.788817385327226e-08,5.157783629304443e-07,5.6312757
ENSMUSG00000022044,3.3702867,2.020586529766326e-08,5.805154160944797e-07,5.6102295
ENSMUSG00000036915,6.4902205,2.1029872695545806e-08,6.025679265913366e-07,5.603308
ENSMUSG00000039485,0.9109151,2.4148734391637705e-08,6.906969263408235e-07,5.579301
ENSMUSG00000045932,3.578267,2.596453150385336e-08,7.406480874393933e-07,5.5666757
ENSMUSG00000036438,0.41898045,2.6084397886998924e-08,7.434053397794694e-07,5.5658727
ENSMUSG00000022540,0.8177865,3.0375417795350335e-08,8.626295511136992e-07,5.539259
ENSMUSG00000034171,3.487485,4.1920412628221474e-08,1.1707746278399709e-06,5.4825644
ENSMUSG00000054556,4.0349345,5.3965329643154674e-08,1.4864362594916738e-06,5.4377246
ENSMUSG00000027349,1.818745,5.6687083995250696e-08,1.5573876918557983e-06,5.4289484
ENSMUSG00000034684,2.1568387,5.8502012061556095e-08,1.6058727115508894e-06,5.4233203
ENSMUSG00000062151,0.5835655,6.028283803318248e-08,1.6491037007301175e-06,5.41796
ENSMUSG00000041235,1.4166809,7.261977408917318e-08,1.9631239182890915e-06,5.384566
ENSMUSG00000039218,0.50199896,7.731498399398695e-08,2.083017827807719e-06,5.373285
ENSMUSG00000038807,1.7981523,9.411857394158821e-08,2.5062297569782517e-06,5.337728
ENSMUSG00000030259,1.2353067,9.72504311121506e-08,2.587475340736406e-06,5.331788
ENSMUSG00000068747,1.4723248,1.0511907516223455e-07,2.7783700113424267e-06,5.3176446
ENSMUSG00000032399,0.6468742,1.1608588550140161e-07,3.0556246969202126e-06,5.299554
ENSMUSG00000038301,1.5532659,1.2118062947355517e-07,3.1637329132484646e-06,5.291706
ENSMUSG00000021541,1.5943096,1.3619485736631093e-07,3.535547861322856e-06,5.270308
ENSMUSG00000025656,0.9352625,1.516640167074358e-07,3.9149114514149866e-06,5.250528
ENSMUSG00000038168,1.2927103,1.580489429401527e-07,4.060096101158662e-06,5.242927
ENSMUSG00000041534,0.96664953,1.7207296847351418e-07,4.385191306348889e-06,5.2272253
ENSMUSG00000046719,2.579713,2.3685053824204498e-07,5.960149365314744e-06,5.167812
ENSMUSG00000033768,1.3442025,2.657202697093345e-07,6.639690421114525e-06,5.1462674
ENSMUSG00000033278,1.0496838,3.248341692607261e-07,8.060215165064369e-06,5.108437
ENSMUSG00000035770,1.4120082,3.782293652005904e-07,9.298694923127946e-06,5.0796003
ENSMUSG00000026353,1.0214946,3.847133003261639e-07,9.450848054178171e-06,5.0763702
ENSMUSG00000037593,0.3655725,4.082187993093063e-07,9.982351921430777e-06,5.065085
ENSMUSG00000029559,1.1536537,4.1554188273247833e-07,1.015367556937621e-05,5.0616965
ENSMUSG00000031217,2.2620723,5.388058984070525e-07,1.2958039151329972e-05,5.0119524
ENSMUSG00000032020,4.5789037,5.675977199889433e-07,1.3609599821950458e-05,5.001928
ENSMUSG00000044667,1.2129599,5.894813022677949e-07,1.4077344384311747e-05,4.994632
ENSMUSG00000024576,0.6408135,5.960047610304668e-07,1.421624461269544e-05,4.9925075
ENSMUSG00000053453,0.946636,8.197037062012736e-07,1.9162307918078066e-05,4.930617
ENSMUSG00000086911,2.2506876,8.968707999447399e-07,2.0819100873499852e-05,4.9130135
ENSMUSG00000024431,1.643254,9.019693575208907e-07,2.0922292830430278e-05,4.9119024
ENSMUSG00000024277,0.86997867,9.662254689531581e-07,2.2315837543219517e-05,4.898395
ENSMUSG00000067873,1.5256155,9.928323717629324e-07,2.2897330595431084e-05,4.893054
ENSMUSG00000020140,1.548663,1.0073778038636296e-06,2.3216072351775188e-05,4.8901916
ENSMUSG00000024873,2.7128859,1.027846106269229e-06,2.3619815041770794e-05,4.886231
ENSMUSG00000070934,1.2596027,1.1605273558456254e-06,2.6403645821845713e-05,4.8622603
ENSMUSG00000031245,2.0036561,1.4112117477212577e-06,3.174631820681374e-05,4.823415
ENSMUSG00000029062,1.2451569,1.7503301402982702e-06,3.9046013728631464e-05,4.780301
ENSMUSG00000037605,0.7390341,2.819137576113212e-06,6.1101659751834e-05,4.683575
ENSMUSG00000113975,2.058563,2.8968284225213593e-06,6.274307078231861e-05,4.678003
ENSMUSG00000000567,2.9151282,2.946610831796412e-06,6.37781968822745e-05,4.6745067
ENSMUSG00000025351,0.9817859,3.080842356711723e-06,6.632506992937052e-05,4.665355
