gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000064329,2.5561554,0.0,0.0,41.773834
ENSMUSG00000079157,0.7205303,0.0,0.0,41.748894
ENSMUSG00000022321,1.8238139,0.0,0.0,41.70572
ENSMUSG00000015766,1.0006344,0.0,0.0,41.57184
ENSMUSG00000060780,4.5425634,0.0,0.0,41.42754
ENSMUSG00000056145,2.019803,0.0,0.0,40.5196
ENSMUSG00000087143,1.6355032,0.0,0.0,40.40612
ENSMUSG00000021730,0.8690048,0.0,0.0,40.07021
ENSMUSG00000022876,0.82785976,0.0,0.0,40.020912
ENSMUSG00000045648,1.4582591,0.0,0.0,39.77038
ENSMUSG00000022240,0.71732503,0.0,0.0,39.655994
ENSMUSG00000070866,1.2716776,0.0,0.0,39.481625
ENSMUSG00000045201,2.3753738,0.0,0.0,39.449757
ENSMUSG00000069171,1.8130176,0.0,0.0,39.432156
ENSMUSG00000016559,0.37533882,0.0,0.0,39.122345
ENSMUSG00000075318,1.1596565,0.0,0.0,39.037453
ENSMUSG00000049122,0.49359784,0.0,0.0,38.740883
ENSMUSG00000029378,8.198889,0.0,0.0,38.245853
ENSMUSG00000046818,2.6620464,0.0,0.0,38.126625
ENSMUSG00000031109,1.1363064,0.0,0.0,38.12079
ENSMUSG00000032482,1.4865733,0.0,0.0,37.904316
ENSMUSG00000024548,0.7416904,0.0,0.0,37.804707
ENSMUSG00000027016,0.44923156,0.0,0.0,37.696205
ENSMUSG00000038602,1.126071,1.8983957503964115e-305,2.4228370306055234e-303,37.357742
ENSMUSG00000043301,3.3488214,4.487854867252574e-304,5.704918365776545e-302,37.27304
ENSMUSG00000098087,1.0831218,4.528889359414733e-304,5.734325760454212e-302,37.272797
ENSMUSG00000054934,3.0437884,1.5034657335146125e-303,1.8961425711577594e-301,37.240612
ENSMUSG00000029687,0.9689589,4.204031890511367e-295,5.219843317079114e-293,36.715034
ENSMUSG00000004633,3.258022,6.811456414553709e-288,8.360084091333851e-286,36.26041
ENSMUSG00000071708,0.99057484,3.9525231782959033e-287,4.8326384539515634e-285,36.21192
ENSMUSG00000039047,1.3205167,7.561745485479667e-279,9.140866221956818e-277,35.681843
ENSMUSG00000028565,1.4374343,2.092553290351717e-276,2.5105937117275994e-274,35.52403
ENSMUSG00000037492,2.5249834,1.860467401888029e-275,2.215546942456547e-273,35.462517
ENSMUSG00000102252,0.47487083,6.10486282971118e-273,7.189822642903232e-271,35.2989
ENSMUSG00000031906,1.5574609,3.214191204735277e-272,3.744123674635995e-270,35.25185
ENSMUSG00000042751,1.665988,9.752084734338552e-272,1.1277916331400764e-269,35.220375
ENSMUSG00000056755,1.0815867,6.134762550484852e-268,6.944204365449885e-266,34.97135
ENSMUSG00000001270,0.3293347,1.2537338262550894e-264,1.4042695590998437e-262,34.752884
ENSMUSG00000020580,0.7823267,1.269518865293466e-264,1.4169953773801703e-262,34.752525
ENSMUSG00000040420,0.65782964,2.157197384016963e-263,2.3911301383944423e-261,34.670982
ENSMUSG00000020151,1.1168103,7.019356206572157e-261,7.70061838086755e-259,34.503864
ENSMUSG00000019906,0.6096365,7.289202791283582e-259,7.915332956473839e-257,34.369152
ENSMUSG00000079056,3.2583394,7.92219275586697e-258,8.573632525048734e-256,34.299725
ENSMUSG00000022790,1.3401431,8.905640926856887e-254,9.605498365351296e-252,34.026936
ENSMUSG00000038178,1.1144468,1.6735456160385756e-251,1.7990053779926085e-249,33.87284
ENSMUSG00000058799,0.7862932,6.4155524493954524e-251,6.873438366686753e-249,33.83318
ENSMUSG00000032374,1.1656721,1.6531039479427345e-250,1.7651843956132519e-248,33.805218
ENSMUSG00000034714,0.92893034,7.413942521610413e-248,7.864179958187682e-246,33.62427
ENSMUSG00000059149,1.0252569,7.458336964456525e-245,7.859222576296063e-243,33.418205
ENSMUSG00000028552,1.0888695,7.613111920062825e-244,7.99601400810795e-242,33.34868
ENSMUSG00000020354,4.486283,5.876431150095204e-243,6.151816845168293e-241,33.287395
ENSMUSG00000032740,0.64716923,6.987429757049312e-242,7.291052926296992e-240,33.213005
ENSMUSG00000061080,0.691473,1.9128251322106246e-241,1.9894623469232192e-239,33.182697
ENSMUSG00000040037,0.42125207,1.3863087428795722e-239,1.4371849278124343e-237,33.053482
ENSMUSG00000022540,0.69794023,1.6251778000451846e-237,1.673985390567442e-235,32.909164
ENSMUSG00000036095,2.725192,1.5592756238576038e-236,1.5958413844937535e-234,32.840446
