gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000020866,2.8688793,0.0,0.0,70.63966
ENSMUSG00000004383,1.7088654,0.0,0.0,70.54576
ENSMUSG00000034796,2.145875,0.0,0.0,70.25419
ENSMUSG00000061322,5.7615805,0.0,0.0,70.11836
ENSMUSG00000021069,4.9679213,0.0,0.0,70.03809
ENSMUSG00000086020,1.4260077,0.0,0.0,70.01081
ENSMUSG00000026872,1.3660218,0.0,0.0,69.61233
ENSMUSG00000030020,1.3384999,0.0,0.0,69.53748
ENSMUSG00000037852,0.9237025,0.0,0.0,68.73332
ENSMUSG00000061080,1.3909576,0.0,0.0,68.65373
ENSMUSG00000019790,1.3408403,0.0,0.0,68.274315
ENSMUSG00000052632,0.9814046,0.0,0.0,68.05147
ENSMUSG00000037605,1.4182167,0.0,0.0,68.00453
ENSMUSG00000028876,2.1462762,0.0,0.0,67.79106
ENSMUSG00000025386,3.2535284,0.0,0.0,67.59485
ENSMUSG00000037815,2.7966108,0.0,0.0,67.24886
ENSMUSG00000039953,1.4529576,0.0,0.0,67.06065
ENSMUSG00000073565,1.8397073,0.0,0.0,67.05789
ENSMUSG00000037446,2.459978,0.0,0.0,66.94722
ENSMUSG00000070866,1.6305918,0.0,0.0,66.93281
ENSMUSG00000085139,1.9651487,0.0,0.0,66.855835
ENSMUSG00000032413,1.6950698,0.0,0.0,65.86527
ENSMUSG00000025189,3.4348478,0.0,0.0,65.39862
ENSMUSG00000027784,1.457482,0.0,0.0,65.11748
ENSMUSG00000002228,3.1888676,0.0,0.0,65.08773
ENSMUSG00000025790,1.967924,0.0,0.0,63.69099
ENSMUSG00000029663,1.1554576,0.0,0.0,63.674786
ENSMUSG00000034295,1.5963596,0.0,0.0,63.502487
ENSMUSG00000097311,4.2462106,0.0,0.0,63.31067
ENSMUSG00000030519,1.4662229,0.0,0.0,62.999306
ENSMUSG00000036452,1.2530081,0.0,0.0,62.909664
ENSMUSG00000028613,1.8730792,0.0,0.0,62.390327
ENSMUSG00000040855,1.9227229,0.0,0.0,62.324963
ENSMUSG00000069662,2.4170275,0.0,0.0,60.838036
ENSMUSG00000059173,2.5028956,0.0,0.0,60.828255
ENSMUSG00000025812,1.4855795,0.0,0.0,60.794445
ENSMUSG00000019146,4.2252603,0.0,0.0,60.69186
ENSMUSG00000033510,1.3558187,0.0,0.0,60.62274
ENSMUSG00000036040,2.9713876,0.0,0.0,60.44848
ENSMUSG00000113157,1.5874467,0.0,0.0,60.316566
ENSMUSG00000047766,2.005061,0.0,0.0,60.19305
ENSMUSG00000028434,2.8817532,0.0,0.0,60.06173
ENSMUSG00000021743,3.4329903,0.0,0.0,60.037975
ENSMUSG00000030223,3.1783388,0.0,0.0,59.938026
ENSMUSG00000042331,1.920985,0.0,0.0,59.456688
ENSMUSG00000038807,2.9558854,0.0,0.0,59.345127
ENSMUSG00000055022,0.98239315,0.0,0.0,59.183212
ENSMUSG00000097710,3.7256706,0.0,0.0,58.817898
ENSMUSG00000028445,2.527571,0.0,0.0,58.396107
ENSMUSG00000024109,1.1603314,0.0,0.0,58.156437
ENSMUSG00000026610,1.0578257,0.0,0.0,58.0054
ENSMUSG00000026765,5.2715616,0.0,0.0,57.999203
ENSMUSG00000110344,1.0438423,0.0,0.0,57.834408
ENSMUSG00000022197,1.3902988,0.0,0.0,57.088787
ENSMUSG00000030787,1.8726661,0.0,0.0,57.058285
ENSMUSG00000086911,4.7210283,0.0,0.0,56.70356
ENSMUSG00000060534,1.0001371,0.0,0.0,56.595116
ENSMUSG00000028528,1.2254908,0.0,0.0,56.310947
ENSMUSG00000062151,1.0918193,0.0,0.0,56.209515
ENSMUSG00000030231,1.2355505,0.0,0.0,56.122883
ENSMUSG00000015968,0.9454493,0.0,0.0,56.069782
ENSMUSG00000030096,0.70208335,0.0,0.0,55.848263
ENSMUSG00000005338,1.2255211,0.0,0.0,55.694195
ENSMUSG00000090386,1.0696347,0.0,0.0,55.66845
ENSMUSG00000029765,1.6510648,0.0,0.0,55.64352
ENSMUSG00000034714,1.3719387,0.0,0.0,55.585217
ENSMUSG00000096606,2.3223512,0.0,0.0,55.56743
ENSMUSG00000048747,1.2915562,0.0,0.0,55.226727
ENSMUSG00000055421,1.3394797,0.0,0.0,54.9846
ENSMUSG00000023169,0.9275204,0.0,0.0,54.837437
ENSMUSG00000071856,1.384326,0.0,0.0,54.70828
ENSMUSG00000036256,4.389567,0.0,0.0,54.512352
ENSMUSG00000061601,0.7896844,0.0,0.0,54.502144
ENSMUSG00000049252,1.3982515,0.0,0.0,54.453205
ENSMUSG00000038077,2.5743904,0.0,0.0,54.450024
ENSMUSG00000024304,1.0968817,0.0,0.0,54.42874
ENSMUSG00000031990,1.6005199,0.0,0.0,53.8795
ENSMUSG00000024975,1.0100445,0.0,0.0,53.53467
ENSMUSG00000034730,2.9711187,0.0,0.0,53.53321
ENSMUSG00000037653,2.4832485,0.0,0.0,53.01306
ENSMUSG00000005089,0.81489795,0.0,0.0,52.988174
ENSMUSG00000055567,0.8510737,0.0,0.0,52.856842
ENSMUSG00000021217,2.4615219,0.0,0.0,52.751003
ENSMUSG00000024431,2.0563376,0.0,0.0,52.679775
ENSMUSG00000070802,1.2302461,0.0,0.0,52.405613
ENSMUSG00000005125,2.6681206,0.0,0.0,52.360806
ENSMUSG00000028051,1.8862182,0.0,0.0,52.079296
ENSMUSG00000021708,1.0686063,0.0,0.0,51.922695
ENSMUSG00000062257,5.9590154,0.0,0.0,51.523064
ENSMUSG00000031441,1.2501538,0.0,0.0,51.42997
ENSMUSG00000040037,0.6967296,0.0,0.0,51.344975
ENSMUSG00000028444,2.5421023,0.0,0.0,51.303684
ENSMUSG00000038844,1.4941163,0.0,0.0,51.04396
ENSMUSG00000020890,2.1684582,0.0,0.0,50.976273
ENSMUSG00000026278,5.4147468,0.0,0.0,50.387184
ENSMUSG00000062373,1.2827983,0.0,0.0,50.320946
ENSMUSG00000021536,0.88993365,0.0,0.0,50.29302
ENSMUSG00000028439,1.4120743,0.0,0.0,50.24342
ENSMUSG00000098557,3.781486,0.0,0.0,49.60105
ENSMUSG00000048490,1.3062162,0.0,0.0,49.588783
ENSMUSG00000051527,1.0440997,0.0,0.0,49.542652
ENSMUSG00000035275,1.8382342,0.0,0.0,49.055695
ENSMUSG00000024044,0.7315994,0.0,0.0,48.943077
