gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000102362,1.6550639,0.0,0.0,64.021385
ENSMUSG00000030259,1.8954396,0.0,0.0,63.88204
ENSMUSG00000010803,1.1315155,0.0,0.0,63.5753
ENSMUSG00000049336,1.5291346,0.0,0.0,63.561695
ENSMUSG00000052534,1.462714,0.0,0.0,63.540688
ENSMUSG00000087651,3.5524242,0.0,0.0,63.261787
ENSMUSG00000070866,1.6989182,0.0,0.0,63.001205
ENSMUSG00000033981,1.2452765,0.0,0.0,62.87511
ENSMUSG00000020580,1.4716687,0.0,0.0,62.375572
ENSMUSG00000063887,1.6930407,0.0,0.0,62.199425
ENSMUSG00000117000,3.0803993,0.0,0.0,61.64439
ENSMUSG00000030246,3.2589483,0.0,0.0,61.54036
ENSMUSG00000025078,1.5105953,0.0,0.0,61.226482
ENSMUSG00000070565,2.311069,0.0,0.0,60.69503
ENSMUSG00000044349,1.5193859,0.0,0.0,60.46327
ENSMUSG00000030621,1.8366246,0.0,0.0,60.375572
ENSMUSG00000032324,1.2178128,0.0,0.0,60.27994
ENSMUSG00000027016,0.873723,0.0,0.0,59.816864
ENSMUSG00000029245,1.3665072,0.0,0.0,59.742493
ENSMUSG00000007653,2.0502384,0.0,0.0,59.346436
ENSMUSG00000020140,2.7855814,0.0,0.0,58.975597
ENSMUSG00000041215,1.710633,0.0,0.0,58.90301
ENSMUSG00000055782,1.3945756,0.0,0.0,58.841583
ENSMUSG00000055421,1.5834439,0.0,0.0,58.75358
ENSMUSG00000028832,1.5094688,0.0,0.0,58.611103
ENSMUSG00000046447,2.1380398,0.0,0.0,58.470562
ENSMUSG00000005338,1.3947054,0.0,0.0,57.545925
ENSMUSG00000029270,2.401311,0.0,0.0,57.416363
ENSMUSG00000035299,2.304272,0.0,0.0,57.260616
ENSMUSG00000037872,1.5986439,0.0,0.0,56.414623
ENSMUSG00000036452,1.2475638,0.0,0.0,56.216003
ENSMUSG00000041014,1.5291406,0.0,0.0,55.92632
ENSMUSG00000045763,3.1961448,0.0,0.0,55.6773
ENSMUSG00000038079,1.8235834,0.0,0.0,55.592873
ENSMUSG00000026833,1.4415734,0.0,0.0,55.394863
ENSMUSG00000091537,0.9318752,0.0,0.0,55.359547
ENSMUSG00000051401,1.8822814,0.0,0.0,55.209953
ENSMUSG00000021268,0.98106027,0.0,0.0,54.85187
ENSMUSG00000024781,2.8752391,0.0,0.0,53.62153
ENSMUSG00000003746,1.6332991,0.0,0.0,53.578896
ENSMUSG00000022240,1.020611,0.0,0.0,53.55525
ENSMUSG00000026987,0.9314495,0.0,0.0,53.406845
ENSMUSG00000055022,1.0074533,0.0,0.0,53.31502
ENSMUSG00000024642,2.0200214,0.0,0.0,53.21857
ENSMUSG00000038128,1.2978436,0.0,0.0,52.81591
ENSMUSG00000030307,1.7144985,0.0,0.0,52.6817
ENSMUSG00000031934,4.621772,0.0,0.0,52.67527
ENSMUSG00000021313,1.1096027,0.0,0.0,52.31771
ENSMUSG00000038872,1.1140776,0.0,0.0,51.84627
ENSMUSG00000032336,0.98512167,0.0,0.0,51.55516
ENSMUSG00000057455,0.7798629,0.0,0.0,51.476795
ENSMUSG00000029174,2.9235103,0.0,0.0,51.42035
ENSMUSG00000023978,1.2667307,0.0,0.0,51.182983
ENSMUSG00000085588,4.4669657,0.0,0.0,50.8788
ENSMUSG00000030465,1.5894254,0.0,0.0,50.618893
ENSMUSG00000026468,1.0485438,0.0,0.0,50.450703
ENSMUSG00000085139,1.5388306,0.0,0.0,50.320847
ENSMUSG00000030350,2.039295,0.0,0.0,50.26269
ENSMUSG00000028214,1.2459763,0.0,0.0,50.047947
ENSMUSG00000022199,1.1650075,0.0,0.0,49.805256
ENSMUSG00000025025,1.1941499,0.0,0.0,49.598297
ENSMUSG00000041836,7.7078433,0.0,0.0,49.575222
ENSMUSG00000046743,3.1647804,0.0,0.0,49.39518
ENSMUSG00000021743,2.9516933,0.0,0.0,48.997543
ENSMUSG00000022321,1.7500205,0.0,0.0,48.725254
ENSMUSG00000004364,1.1108936,0.0,0.0,48.502766
ENSMUSG00000033768,1.5309261,0.0,0.0,48.466877
ENSMUSG00000009108,1.3944328,0.0,0.0,48.462784
ENSMUSG00000039037,1.2687331,0.0,0.0,48.176586
ENSMUSG00000047842,1.1538719,0.0,0.0,48.13274
ENSMUSG00000019990,1.182851,0.0,0.0,48.024254
ENSMUSG00000026072,2.0645788,0.0,0.0,47.99783
ENSMUSG00000020053,1.0853027,0.0,0.0,47.797794
ENSMUSG00000028876,1.6000865,0.0,0.0,47.77804
ENSMUSG00000071424,1.091831,0.0,0.0,47.626007
ENSMUSG00000019790,1.0046949,0.0,0.0,47.431953
ENSMUSG00000072294,1.097853,0.0,0.0,47.149372
ENSMUSG00000031673,0.9684267,0.0,0.0,46.792805
ENSMUSG00000056091,1.5861331,0.0,0.0,46.587723
ENSMUSG00000021708,1.0406888,0.0,0.0,46.508793
ENSMUSG00000087694,0.9341552,0.0,0.0,46.461742
ENSMUSG00000014329,3.2283854,0.0,0.0,46.288483
ENSMUSG00000059049,3.8478858,0.0,0.0,46.275276
ENSMUSG00000031523,1.0154048,0.0,0.0,45.989384
ENSMUSG00000015484,1.5677006,0.0,0.0,45.961754
ENSMUSG00000022197,1.1868857,0.0,0.0,45.770473
ENSMUSG00000053580,1.4840151,0.0,0.0,45.60814
ENSMUSG00000026131,0.96935356,0.0,0.0,45.574978
ENSMUSG00000062949,1.9862757,0.0,0.0,45.333145
ENSMUSG00000048915,1.6335645,0.0,0.0,45.144806
ENSMUSG00000034187,0.704458,0.0,0.0,45.05602
ENSMUSG00000046844,1.7726547,0.0,0.0,45.000877
ENSMUSG00000041235,1.7193103,0.0,0.0,44.8141
ENSMUSG00000024277,1.0058014,0.0,0.0,44.75288
ENSMUSG00000020627,2.6411629,0.0,0.0,44.39489
ENSMUSG00000030519,1.0809486,0.0,0.0,44.33707
ENSMUSG00000031990,1.3723139,0.0,0.0,44.295258
ENSMUSG00000040797,0.9514995,0.0,0.0,44.200344
ENSMUSG00000024519,0.9205684,0.0,0.0,43.692795
ENSMUSG00000056145,2.053786,0.0,0.0,43.45876
ENSMUSG00000027834,1.2769529,0.0,0.0,43.389095
ENSMUSG00000086224,3.60184,0.0,0.0,43.30315
ENSMUSG00000048490,1.1884081,0.0,0.0,43.1491
ENSMUSG00000061911,0.9251836,0.0,0.0,42.960835
ENSMUSG00000025128,3.8479538,0.0,0.0,42.952694
ENSMUSG00000035283,1.0511923,0.0,0.0,42.921146
ENSMUSG00000038807,2.3035157,0.0,0.0,42.893097
ENSMUSG00000028005,0.8639752,0.0,0.0,42.855103
ENSMUSG00000017740,0.6519142,0.0,0.0,42.729774
ENSMUSG00000058966,1.4372709,0.0,0.0,42.591248
ENSMUSG00000026469,1.2513276,0.0,0.0,42.487278
ENSMUSG00000019978,1.7956914,0.0,0.0,42.24968
ENSMUSG00000043456,0.8803798,0.0,0.0,42.20496
ENSMUSG00000058589,0.9723635,0.0,0.0,42.15534
ENSMUSG00000033192,2.9555557,0.0,0.0,42.108055
ENSMUSG00000084826,4.7768273,0.0,0.0,42.07418
ENSMUSG00000022208,3.373524,0.0,0.0,41.857605
ENSMUSG00000020919,1.0318061,0.0,0.0,41.812042
ENSMUSG00000043843,1.3063962,0.0,0.0,41.744976
ENSMUSG00000030729,0.8818018,0.0,0.0,41.692047
ENSMUSG00000025757,0.9597374,0.0,0.0,41.64719
ENSMUSG00000070570,0.710423,0.0,0.0,41.412365
ENSMUSG00000051359,0.90208286,0.0,0.0,41.103214
ENSMUSG00000057440,1.3062112,0.0,0.0,40.812412
ENSMUSG00000054206,1.1946038,0.0,0.0,40.74574
ENSMUSG00000038535,0.86717623,0.0,0.0,40.550232
ENSMUSG00000046093,1.637874,0.0,0.0,40.53136
ENSMUSG00000031996,0.5540838,0.0,0.0,40.309147
ENSMUSG00000028194,1.0300728,0.0,0.0,40.281624
ENSMUSG00000020623,1.1968491,0.0,0.0,40.07547
ENSMUSG00000021803,2.2228034,0.0,0.0,40.06395
ENSMUSG00000021700,0.8422908,0.0,0.0,40.006832
ENSMUSG00000009418,1.636117,0.0,0.0,39.99716
ENSMUSG00000036667,1.0040088,0.0,0.0,39.900673
ENSMUSG00000050587,0.8214818,0.0,0.0,39.72956
ENSMUSG00000061013,1.5518547,0.0,0.0,39.711506
ENSMUSG00000070056,2.5969396,0.0,0.0,39.616653
ENSMUSG00000033545,1.2607697,0.0,0.0,39.291706
ENSMUSG00000073563,1.0659691,0.0,0.0,39.187298
ENSMUSG00000037926,1.0122426,0.0,0.0,39.07742
ENSMUSG00000019699,0.8867865,0.0,0.0,38.978836
ENSMUSG00000021061,0.9861068,0.0,0.0,38.79228
ENSMUSG00000028906,0.74652267,0.0,0.0,38.75555
ENSMUSG00000030092,0.84214276,0.0,0.0,38.683006
ENSMUSG00000020601,1.2240804,0.0,0.0,38.425335
ENSMUSG00000099706,4.4239235,0.0,0.0,38.363243
ENSMUSG00000057182,1.9891193,0.0,0.0,38.232037
ENSMUSG00000019888,1.5737624,0.0,0.0,38.230145
ENSMUSG00000092210,1.9626886,0.0,0.0,38.13203
ENSMUSG00000045932,4.009098,0.0,0.0,38.130062
ENSMUSG00000029712,2.3042061,0.0,0.0,38.095715
ENSMUSG00000020326,0.98628163,0.0,0.0,38.05981
ENSMUSG00000028051,1.4446676,0.0,0.0,38.019424
ENSMUSG00000015829,0.7904811,0.0,0.0,37.759068
ENSMUSG00000034295,0.9755454,0.0,0.0,37.745937
ENSMUSG00000032228,0.7690018,4.3798244854431567e-308,3.822978135332046e-306,37.519802
ENSMUSG00000052889,0.72154254,4.65090097089733e-308,4.048558741894703e-306,37.518204
ENSMUSG00000047766,1.3606656,2.234314382798182e-307,1.9396755267901617e-305,37.47638
ENSMUSG00000026609,1.6659669,9.094136305861032e-307,7.873555741133847e-305,37.43893
ENSMUSG00000024302,1.7683735,1.818459219942952e-306,1.5701488585351086e-304,37.42043
ENSMUSG00000054263,3.3223324,3.914004866177024e-304,3.352439355163497e-302,37.276707
ENSMUSG00000066621,0.8757839,7.059494401047459e-303,6.030502497150781e-301,37.19909
ENSMUSG00000020844,1.1826316,7.649237316046335e-303,6.516906068676285e-301,37.196934
ENSMUSG00000030279,0.8612172,7.499489155155879e-302,6.372377602022903e-300,37.135555
ENSMUSG00000032413,0.99327755,1.967312643906894e-298,1.6672193977490326e-296,36.92312
ENSMUSG00000028572,0.7660164,3.854773602071314e-298,3.249574146546118e-296,36.90491
ENSMUSG00000014592,0.6801204,2.3693239040806674e-297,1.9920976888010525e-295,36.85571
ENSMUSG00000006289,1.4219449,9.423988014302412e-294,7.861667501306341e-292,36.6303
ENSMUSG00000034160,0.74364084,1.0577541389464626e-293,8.801063918704152e-292,36.627148
ENSMUSG00000015357,1.1410733,2.367676157670504e-293,1.9649258558242727e-291,36.60516
ENSMUSG00000063063,0.7009499,6.842133143059617e-289,5.620022900122353e-287,36.323685
ENSMUSG00000022770,0.99806446,4.59156024966738e-288,3.7617913308911724e-286,36.271275
ENSMUSG00000033676,0.5396777,6.012375087688801e-284,4.90077413636191e-282,36.009167
ENSMUSG00000057469,2.0350769,1.0339190013737722e-279,8.363778103537227e-278,35.73752
ENSMUSG00000003847,0.85054755,1.3524351092504892e-277,1.091282274300508e-275,35.60099
ENSMUSG00000029207,1.0102366,1.600115455372122e-277,1.2878919220449888e-275,35.596268
ENSMUSG00000026657,0.6165193,2.9666088393357906e-275,2.375808688982068e-273,35.449368
ENSMUSG00000036158,0.79492533,1.7083598018062765e-272,1.3579552826566318e-270,35.26976
